,movieId,title,genres,average_rating
46227,178135,Alto (2015),Comedy|Crime|Romance,5.0
46228,178147,Beatles Stories (2011),Documentary,5.0
46229,178149,Becoming Santa (2011),Comedy|Documentary,3.25
46230,178151,Bedwin Hacker (2003),Action,2.63
46231,178153,Death Trance (2005),Action|Sci-Fi|Thriller,3.71
46232,178157,BlueGreen,(no genres listed),5.0
46233,178163,Cannes Man (1996),Comedy|Drama,2.5
46234,178167,Citizen Autistic (2013),Documentary,4.25
46235,178183,Dust of Life (1995),Drama,3.0
46236,178185,Dusty's Trail: Summit of Borneo (2013),(no genres listed),5.0
46237,178193,The Forgotten Bomb (2012),Documentary,5.0
46238,178203,Generation Baby Buster (2011),Documentary,5.0
46239,178209,God Went Surfing With The Devil (2010),Documentary,3.5
46240,178213,Latino (1985),Drama|War,3.0
46241,178217,Hempsters: Plant the Seed (2008),Documentary,5.0
46242,178221,I Am The Queen,(no genres listed),5.0
46243,178223,Injecting Aluminum,(no genres listed),5.0
46244,178233,Little Senegal (2001),Drama,3.5
46245,178235,Locked-In Syndrome (1997),(no genres listed),3.0
46246,178239,Lost Angels: Skid Row Is My Home (2012),Documentary,3.5
46247,178247,Message From Hiroshima (2015),Documentary,5.0
46248,178251,Robert Williams Mr. Bitchin' (2013),(no genres listed),5.0
46249,178255,No Subtitles Necessary: Laszlo & Vilmos (2009),Documentary,3.0
46250,178257,Norman Mailer: The American (2012),(no genres listed),3.0
46251,178269,POPaganda: The Art & and Crimes of Ron English (2006),Documentary,4.25
46252,178271,Pururambo,(no genres listed),4.17
46253,178279,Ride Report (2014),(no genres listed),5.0
46254,178281,Rising Tides (2016),(no genres listed),5.0
46255,178283,Roselyne and the Lions (1989),(no genres listed),3.5
46256,178285,Rotor DR1 (2015),Children|Sci-Fi,1.5
46257,178289,A Second Knock at the Door (2012),Documentary|War,3.0
46258,178297,SMART: The Documentary (2016),(no genres listed),5.0
46259,178299,Soldiers Pay (2004),Documentary,2.5
46260,178311,I See You (2017),Comedy|Romance,3.5
46261,178313,Blood Pressure (2013),Drama|Thriller,3.0
46262,178315,The Breakup Playlist (2015),Drama|Romance,4.0
46263,178317,Justice (2017),Western,2.0
46264,178319,Happy Hunting (2017),Horror|Thriller,2.67
46265,178321,All My Friends Are Leaving Brisbane (2007),Comedy,2.5
46266,178323,Gaga: Five Foot Two (2017),Documentary,3.11
46267,178325,Negotiator (2003),(no genres listed),2.25
46268,178327,Provoked: A True Story (2007),Drama,2.5
46269,178329,Umrao Jaan (2006),Drama|Romance,2.25
46270,178331,Kuch Naa Kaho (2003),Comedy|Drama|Romance,2.38
46271,178333,Appointment in Bray (1971),Drama|War,3.25
46272,178335,Thelma (2017),Fantasy|Romance|Thriller,3.54
46273,178337,Sad Movie (2005),Comedy|Drama|Romance,2.88
46274,178339,The Classic (2003),Drama|Romance,3.44
46275,178341,Human Flow (2017),Documentary,4.06
46276,178343,Mary's Land (2013),Comedy|Documentary|Drama|Mystery,3.33
46277,178345,This Is Your Death (2017),Drama,2.69
46278,178347,"Alfredo, Alfredo (1972)",Comedy|Romance,3.25
46279,178349,Mademoiselle Gobete (1952),Comedy,4.0
46280,178351,The Path of Hope (1950),Drama,3.25
46281,178353,Nothing But a Man (1964),Drama,4.3
46282,178355,Killing Gunther (2017),Action|Comedy,2.25
46283,178357,Everlasting (2016),Crime|Drama|Mystery|Romance|Thriller,3.2
46284,178359,Sleeping Fist (1979),(no genres listed),2.0
46285,178361,The Top Bet (1991),Action|Comedy|Romance,3.0
46286,178363,Just Heroes (1989),Action|Crime,3.4
46287,178365,The Rizen (2017),Action|Horror|Sci-Fi,4.5
46288,178367,My Best Friend Is a Vampire (1987),Children|Comedy|Horror,2.07
46289,178369,Brothers of the Wind (2015),Adventure|Children|Drama,3.2
46290,178371,Closeness (2017),Drama,3.5
46291,178373,Staircase (1969),Comedy|Drama,2.17
46292,178375,Jolly LLB 2 (2017),Comedy|Crime,3.82
46293,178379,Beauty and the Dogs (2017),Thriller,3.58
46294,178383,Magic Samson (1988),Comedy,0.5
46295,178385,Women from the Lake of Scented Souls (1993),(no genres listed),4.25
46296,178387,Grey Owl (1999),Action|Drama|Romance|Western,3.17
46297,178391,When Elephants Were Young (2016),Adventure|Children|Documentary|Drama,3.0
46298,178393,Diplomaniacs (1933),Comedy,4.5
46299,178397,Jai Ho (2014),Action|Drama,2.8
46300,178401,Lucky (2017),Drama,3.56
46301,178403,The Forest (2016),(no genres listed),3.0
46302,178407,Lake Alice (2017),Horror,2.5
46303,178409,There Is a New World Somewhere (2015),Adventure|Drama|Romance,5.0
46304,178411,Thunder Cops II (1989),Crime,1.5
46305,178413,Land of Oblivion (2011),Drama,4.25
46306,178415,The Ra Expeditions (1972),Documentary,4.17
46307,178417,A Lustful Man (1961),Comedy|Drama,5.0
46308,178419,Let the Sunshine In (2017),(no genres listed),2.94
46309,178421,The Road Movie (2017),Documentary,3.21
46310,178429,The Castle Project (2013),(no genres listed),1.75
46311,178439,The Little Bedroom (2011),Comedy|Drama,4.0
46312,178445,Too Sane for This World (2011),Documentary,5.0
46313,178447,Cult of Chucky (2017),Horror|Thriller,2.42
46314,178451,Tre (2006),Drama|Romance,2.0
46315,178453,Ukraine on Fire (2016),(no genres listed),2.83
46316,178455,Under the Turban (2016),Documentary,5.0
46317,178459,Wet Behind the Ears (2013),Comedy,3.5
46318,178461,Will the Real Terrorist Please Stand Up (2010),(no genres listed),2.5
46319,178465,Clowntergeist (2016),Horror,2.1
46320,178467,"Duch, Master of the Forges of Hell (2012)",Documentary,4.75
46321,178469,Morgiana (1972),Drama|Horror,3.75
46322,178471,The Idol (2015),Comedy|Drama,3.5
46323,178473,The Settlers (2016),Documentary,3.0
46324,178475,Adua and Her Friends (1960),Drama,4.0
46325,178477,On the Beach at Night Alone (2017),Drama,3.57
46326,178479,The Rats (2002),Horror|Sci-Fi|Thriller,2.0
46327,178481,Headwinds (2011),Drama|Mystery,3.17
46328,178483,The Marchers (2013),Drama,2.75
46329,178485,Rue Mandar (2013),Comedy,2.0
46330,178487,The Big Man (1990),Drama,3.0
46331,178489,Baar Baar Dekho (2016),Action|Drama|Romance,2.0
46332,178491,My Brother's Wedding (1983),Drama,3.5
46333,178493,Slow Moves (1983),(no genres listed),3.0
46334,178495,Last Chants for a Slow Dance (1977),(no genres listed),3.25
46335,178497,A Few Hours Of Spring (2012),Comedy|Drama,3.0
46336,178499,A View of Love (2010),Drama,3.0
46337,178501,House of Others (2016),Drama,1.5
46338,178503,Rendez-vous à Kiruna (2013),Drama,3.0
46339,178505,Le Paradis des bêtes (2012),Drama,2.75
46340,178507,Sounds Like (2006),Horror,2.5
46341,178509,Our Souls at Night (2017),Drama,3.4
46342,178511,Pornopung (2013),Comedy|Drama,3.13
46343,178513,La caja 507 (2002),Action|Drama|Thriller,3.5
46344,178517,Sniper: Ultimate Kill (2017),Action|Drama|Thriller,2.81
46345,178519,Caged (2011),Drama|Thriller,2.83
46346,178521,The Babysitter (2017),Horror,3.22
46347,178523,1922 (2017),Crime|Drama|Mystery,3.06
46348,178525,The Principles of Lust (2003),Drama,2.5
46349,178527,Nitro Rush (2016),Action,3.0
46350,178529,Mazes and Monsters (1982),Drama|Fantasy|Sci-Fi,1.92
46351,178531,I Was Nineteen (1968),Drama,3.5
46352,178533,Bernadette (1988),Drama,4.0
46353,178535,September 11: The New Pearl Harbor (2013),Documentary,4.33
46354,178537,La Folle histoire d'amour de Simon Eskenazy (2009),Comedy|Romance,3.0
46355,178539,Stranger in a Cab (2014),Drama,3.0
46356,178541,What Becomes of the Broken Hearted? (1999),Drama,2.5
46357,178543,The Long Hot Summer (1985),Drama,2.75
46358,178545,One More Chance (2007),Drama|Romance,3.0
46359,178547,Point of Origin (2002),Crime|Drama|Thriller,2.5
46360,178549,No Big Deal (1983),(no genres listed),3.5
46361,178551,Running Brave (1983),Drama,3.83
46362,178553,Guilty by Association (2003),Action|Drama|Thriller,0.5
46363,178555,Our Town (1977),(no genres listed),3.5
46364,178557,Vanishing Point (1997),Action|Adventure|Thriller,3.83
46365,178559,Sugartime (1995),Crime|Drama|Romance,4.0
46366,178561,The Emperor's Shadow (1996),Drama,4.5
46367,178563,The Big Bounce (1969),Drama|Romance,3.33
46368,178565,Door to Door (2002),Drama,3.07
46369,178567,Hop (2002),(no genres listed),3.75
46370,178569,1-Ichi (2003),Action|Thriller,2.5
46371,178571,Men at Work (2006),Comedy,4.0
46372,178573,The Reunion 3: Baptism (2016),Comedy,1.5
46373,178575,Watchtower (2012),Drama,3.88
46374,178577,Nieuwe helden (2014),Documentary,3.0
46375,178579,Terror in the Aisles (1984),Documentary,2.67
46376,178581,40 Days and Nights (2012),Action|Adventure|Sci-Fi|Thriller,2.75
46377,178583,Walk Proud (1979),Drama|Romance,2.5
46378,178585,Hot Enough for June (1964),Comedy,3.13
46379,178587,The Smell of Us (2014),Drama,3.08
46380,178591,Nuremberg - Les nazis face à leurs crimes (2006),Documentary,3.75
46381,178593,The Prisoner or: How I Planned to Kill Tony Blair (2007),Documentary,3.25
46382,178595,J'attends quelqu'un (2007),Comedy|Drama,3.25
46383,178597,Deep in the Woods (2010),Drama|Romance,4.5
46384,178599,In the Blink of an Eye (2009),Drama|Fantasy|Thriller,2.63
46385,178603,Chasing Fifty (2015),Comedy|Romance,3.0
46386,178605,Tiger Theory (2016),Comedy|Drama,3.58
46387,178607,Red Wood Pigeon (1989),Comedy,3.36
46388,178609,Another Silence (2011),Drama,2.5
46389,178611,1 Journée (2007),Drama,3.5
46390,178613,Dave Chappelle: Killin' Them Softly (2000),Comedy,4.01
46391,178615,Front Cover (2016),Comedy|Drama|Romance,2.83
46392,178617,Напарник (2017),(no genres listed),1.7
46393,178619,Vilaieha,(no genres listed),3.33
46394,178621,Dogs Without Names (2015),(no genres listed),4.5
46395,178623,Where Children Play (2015),Drama,2.5
46396,178625,Semana santa (2015),Drama,3.0
46397,178629,Rebecca of Sunnybrook Farm (1917),Comedy|Drama,2.5
46398,178633,American Guerrilla in the Philippines (1950),Drama|War,2.5
46399,178635,Alice in Wonderland (1949),Children|Fantasy,4.0
46400,178637,Date of the Dead (2017),Comedy|Horror,2.0
46401,178639,Wolf Warrior 2 (2017),Action,2.63
46402,178641,Chasing the Dragon (2017),(no genres listed),3.46
46403,178643,Subterranea (2015),Drama|Mystery,5.0
46404,178645,Diana: In Her Own Words (2017),Documentary,3.43
46405,178647,Girls in the Dark (2017),Mystery,2.5
46406,178649,Wedding Unplanned (2017),Comedy|Romance,3.15
46407,178651,Empire of the Sharks (2017),Action|Sci-Fi,2.0
46408,178653,Mourning for Anna (2010),Drama,2.75
46409,178655,Angel of Death (2002),Action|Thriller,2.5
46410,178657,Copyright Criminals (2009),Documentary,4.0
46411,178663,Restless Creature: Wendy Whelan (2017),Documentary,3.58
46412,178665,Бабушка лёгкого поведения (2017),Comedy,2.5
46413,178667,Gerald's Game (2017),Horror|Thriller,3.28
46414,178669,Daphne (2017),Comedy|Drama,3.25
46415,178671,Dark Forest (2015),Horror|Thriller,2.5
46416,178673,Half Ticket (1962),Comedy,4.0
46417,178675,Unsullied (2015),Action|Horror|Thriller,0.5
46418,178679,The Eternal Road (2017),Drama|War,3.64
46419,178681,Brødrene Dal og vikingsverdets forbannelse (2010),Adventure|Children|Comedy,2.25
46420,178683,Danny Boy (2010),Animation|Fantasy,3.21
46421,178685,Cromartie High School: The Movie (2005),Comedy,3.33
46422,178687,Steele Justice (1987),Action|Drama,2.5
46423,178693,Spettacolo (2017),Documentary,3.33
46424,178695,No Surrender (2011),Thriller,2.0
46425,178697,Chorus (2015),Drama,3.75
46426,178699,Queen and Country (2014),Drama,3.25
46427,178701,Look Out Officer (1990),(no genres listed),3.25
46428,178703,How to Dance in Ohio (2015),Documentary|Drama,4.0
46429,178705,Company: A Musical Comedy (2008),Comedy|Drama,2.0
46430,178707,Honnouji Hotel (2017),Comedy|Mystery,4.0
46431,178709,Naledi: A Baby Elephant's Tale (2016),Documentary,5.0
46432,178711,Gandu (2010),Drama,4.0
46433,178713,Bomb Scared (2017),Comedy,3.07
46434,178715,Dreamship Surprise - Period 1 (2004),Comedy|Sci-Fi,3.13
46435,178717,Otto's Eleven (2010),Comedy,3.0
46436,178719,Shock Wave (2017),Action|Crime|Drama,3.63
46437,178721,Distance Between Dreams (2016),Action|Adventure|Documentary,5.0
46438,178725,The Last Confession of Alexander Pearce (2009),(no genres listed),2.0
46439,178727,Everything is Free (2017),Drama,3.17
46440,178729,One Piece: Clockwork Island Adventure (2001),Action|Adventure|Animation,3.33
46441,178731,The First (2014),Sci-Fi,2.5
46442,178733,The Greatest Civil War on Earth (1961),(no genres listed),3.5
46443,178735,Jeff Dunham: Relative Disaster (2017),(no genres listed),2.63
46444,178737,The Last Party (2016),Comedy,1.5
46445,178739,Kiss Me Kate (2003),(no genres listed),5.0
46446,178741,La brunante (2007),Comedy|Drama,4.0
46447,178743,Dangerous Crossing (1953),Drama|Mystery|Thriller,2.7
46448,178745,Two Champions of Shaolin (1980),Action|Drama,3.0
46449,178747,Def Comedy Jam 25 (2017),Comedy,3.67
46450,178749,Absurd Accident (2016),Comedy|Drama,3.25
46451,178751,Decay (2012),Horror|Thriller,1.5
46452,178753,Safety First - The Movie (2015),Comedy,2.5
46453,178755,November (2003),Comedy|Drama|Thriller,3.92
46454,178757,Don't Let Them Shoot the Kite (1989),Drama,4.17
46455,178759,Easton's Article (2012),Drama|Sci-Fi|Thriller,3.5
46456,178761,The Aviation Cocktail (2012),(no genres listed),5.0
46457,178763,Crosshairs (2013),Action|Drama|Thriller,5.0
46458,178765,Last Flight (2014),Action|Thriller,5.0
46459,178767,Safehouse (2008),Action|Crime|Drama|Mystery|Romance|Thriller,2.17
46460,178769,The Good Soldier Švejk (1956),Comedy|War,4.0
46461,178771,Adele Hasn't Had Her Dinner Yet (1978),Comedy|Crime,3.81
46462,178773,The Snowdrop Festival (1984),Action|Comedy|Drama,3.42
46463,178775,"Four Murders Are Enough, Darling (1971)",Comedy,3.13
46464,178777,Habermann's Mill (2010),Drama|War,4.0
46465,178779,Dissolved and Effused (1985),Comedy|Crime,4.5
46466,178781,"Jara Cimrman Lying, Sleeping (1983)",(no genres listed),4.0
46467,178783,"Marecek, Pass Me the Pen! (1976)",Children|Comedy,3.67
46468,178785,"Secluded, Near Woods (1976)",Comedy,3.6
46469,178787,An Uncertain Season (1988),Comedy|Drama,4.25
46470,178789,Švestka (1997),Comedy,4.0
46471,178791,Afrika aneb Češi mezi lidožravci (2002),Comedy,3.75
46472,178793,Blaník (1990),Comedy,4.0
46473,178795,"Dlouhý, Široký a Krátkozraký (1974)",Comedy,4.25
46474,178797,Murder in a Parlor Car Compartment (1997),Comedy,4.0
46475,178799,Vyšetřování ztráty třídní knihy (1997),Comedy,4.5
46476,178801,Hospoda Na mýtince (1997),Comedy,4.25
46477,178803,České nebe (2008),Comedy,3.5
46478,178805,A Good Rain Knows (2009),Drama|Romance,2.83
46479,178807,Hellbound (1994),Action|Horror|Thriller,2.5
46480,178817,Tasmanian Devils (2013),Fantasy|Horror|Sci-Fi,2.0
46481,178819,Beforel Orel: Trust (2012),(no genres listed),4.0
46482,178821,Who Shot Patakango? (1989),(no genres listed),1.67
46483,178823,Lift (2001),Crime|Drama,3.5
46484,178825,Lommbock (2017),Comedy,3.95
46485,178827,Paddington 2 (2017),Adventure|Animation|Children|Comedy,3.74
46486,178829,The Man Who Knew a Lot (2014),Comedy|Drama,2.75
46487,178831,Go West (2005),Comedy|Drama|War|Western,2.0
46488,178833,Someone is Bleeding (1974),Drama|Mystery|Thriller,3.67
46489,178835,An Ordinary Man (2017),Action|Drama,3.2
46490,178837,Let's Play Two (2017),Documentary,3.5
46491,178839,Crooked House (2017),Mystery,3.09
46492,178843,Long Shot (2017),Documentary,3.65
46493,178845,The Lost City of Cecil B. DeMille,Documentary,5.0
46494,178847,Inferno (2014),Drama,3.5
46495,178849,Giant from the Unknown (1958),Drama|Horror,1.83
46496,178851,Future Zone (1990),Action|Crime|Sci-Fi,2.5
46497,178853,Sarah Plays a Werewolf (2017),(no genres listed),3.75
46498,178855,A Ciambra (2017),Drama,3.0
46499,178857,Satan's Mistress (1982),Horror,2.5
46500,178859,Time of Her Life (2006),Horror|Mystery|Romance,4.5
46501,178861,Loving (2017),Drama|Romance|Thriller,2.92
46502,178863,Stripped Naked (2010),Crime|Drama|Thriller,2.0
46503,178865,I Witness (2003),Action|Adventure|Crime|Drama|Mystery|Thriller,3.57
46504,178869,Kojot (2017),(no genres listed),4.0
46505,178873,Slender (2016),Thriller,3.5
46506,178875,Rough Stuff (2016),Adventure,5.0
46507,178877,John and Mary (1969),Drama|Romance,3.6
46508,178879,RSO [Registered Sex Offender] (2008),Comedy,3.0
46509,178881,The Visitor (1964),Comedy|Romance,4.25
46510,178883,Ghosts of Rome (1961),Comedy|Fantasy,3.17
46511,178885,Princess Cyd (2017),Drama,3.53
46512,178887,A Free Woman (1972),Drama,3.0
46513,178889,The Cat (1971),Drama,3.25
46514,178891,When the Cat Comes (1963),Comedy|Fantasy,3.8
46515,178893,Là-Bas (2006),Documentary,3.5
46516,178895,Veronica (2017),Drama|Mystery|Thriller,2.78
46517,178897,That Lovely Girl (2014),Drama,3.0
46518,178899,Il dono (2003),Documentary,3.75
46519,178901,Next to Her (2014),Drama,3.5
46520,178903,The Deliverance (1981),Drama,3.5
46521,178905,The President's Barber (2004),Comedy|Drama,2.83
46522,178907,Blade Runner: Black Out 2022 (2017),Action|Animation|Sci-Fi,3.45
46523,178909,A Carne é Fraca (2004),Documentary,3.5
46524,178911,A Dream Walking (1934),Animation|Comedy,3.13
46525,178913,Rattle of a Simple Man (1964),Comedy,3.5
46526,178915,The Buddha Assassinator (1980),Action,3.0
46527,178917,Mad Monkey Kung Fu (1979),Action,3.0
46528,178919,A Year of the Quiet Sun (1984),Drama|Romance,3.33
46529,178921,Winter Stories (1999),(no genres listed),3.0
46530,178923,Kút (2016),(no genres listed),4.17
46531,178925,Rodrigo D: No Future (1990),Crime|Drama,3.83
46532,178927,Beyond Clueless (2014),Documentary,3.0
46533,178929,J. Kessels (2015),Comedy|Drama,2.75
46534,178933,Newton (2017),Comedy|Drama,3.57
46535,178935,Love for an Idiot (1967),Comedy|Drama,2.75
46536,178937,Seisaku's Wife (1965),Drama|Romance|War,3.5
46537,178939,Swastika (1964),Drama,3.5
46538,178941,The Secret Adversary (1983),Action|Adventure|Comedy|Mystery,3.25
46539,178943,Shinjuku Underworld: Chinese Mafia War (1995),Action|Thriller,3.6
46540,178947,Mystery Liner (1934),Mystery,1.0
46541,178949,Entrails of a Beautiful Woman (1986),Horror,1.88
46542,178951,An Early Frost (1985),Drama,2.83
46543,178953,Our Lady of the Turks (1968),(no genres listed),4.0
46544,178955,Killing Hasselhoff (2017),Comedy,2.53
46545,178957,Head of the Family (1996),Comedy|Horror,2.0
46546,178959,Ooga Booga (2013),Comedy|Fantasy|Horror,3.0
46547,178961,Slumber,(no genres listed),2.58
46548,178963,The Crucifixion (2017),Horror|Mystery|Thriller,2.35
46549,178965,Redwood (2017),Horror|Thriller,2.5
46550,178967,"The Lion, the Witch and the Wardrobe (1979)",Animation|Children,2.83
46551,178969,Wild Side (1995),Action,2.8
46552,178971,Guinea Pig 5: Mermaid in the Manhole (1988),Horror,3.25
46553,178973,Guinea Pig 3: He Never Dies (1986),Comedy|Horror,1.0
46554,178975,Guinea Pig: Android of Notre Dame (1989),Horror,1.17
46555,178977,Silent But Deadly (2010),Comedy|Horror,1.25
46556,178979,Even the Wind Is Afraid (1968),Drama|Fantasy|Horror|Thriller,2.5
46557,178981,Horrors of Malformed Men (1969),Horror|Mystery,2.3
46558,178983,Rows (2015),(no genres listed),3.0
46559,178985,Ghost of Hanging in Utsunomiya (1956),Action|Horror,2.5
46560,178987,Murder Collection V.1 (2009),Horror,2.5
46561,178989,Children of Sorrow (2012),Horror,2.5
46562,178991,Love Eternal (2013),Drama|Mystery,4.33
46563,178995,Strike a Pose (2016),Documentary,3.57
46564,178997,Batman vs. Two-Face (2017),Animation,2.67
46565,178999,Junk Movie (1992),Comedy|Drama,4.0
46566,179001,Koudelka Shooting Holy Land,Documentary,3.0
46567,179003,Schweigeminute (2016),Drama,3.0
46568,179005,Newness (2017),Drama|Romance,3.46
46569,179007,Up the Creek (1984),Comedy,2.75
46570,179009,Soft for Digging (2001),Drama|Horror|Thriller,3.0
46571,179011,Murder-Set-Pieces (2004),Horror|Thriller,2.63
46572,179013,Capture Kill Release (2016),Drama|Horror|Thriller,2.33
46573,179015,Agitator (2001),Crime|Drama,3.5
46574,179017,Campfire (2004),Drama|Romance,3.5
46575,179019,Mercy (2012),Thriller,4.33
46576,179021,The Strangeness (1985),Horror,2.13
46577,179025,The Hussy (1979),Drama,3.75
46578,179027,The Baby Carriage (1963),Drama,3.5
46579,179029,Poor Cow (1967),Drama,3.33
46580,179031,ExTerminators (2010),Comedy|Drama,2.5
46581,179035,Immigration Game (2017),Action|Drama|Thriller,2.33
46582,179037,High Moon (2014),Drama|Sci-Fi|Thriller,3.0
46583,179039,No Blood No Tears (2002),Action|Drama,2.5
46584,179041,Personal Services (1987),Comedy,2.5
46585,179043,La seconda volta (1995),(no genres listed),3.33
46586,179045,For a Cop's Hide (1981),Action|Crime|Mystery|Romance|Thriller,3.07
46587,179047,Burning the Future: Coal in America (2008),Documentary,3.0
46588,179049,Shifting the Blame (2012),Drama,4.0
46589,179051,The Sleeping Voice (2011),Drama|War,3.33
46590,179053,2048: Nowhere to Run (2017),Sci-Fi|Thriller,3.31
46591,179055,2036: Nexus Dawn (2017),Sci-Fi|Thriller,3.36
46592,179057,#Lucky Number (2015),Comedy,3.0
46593,179059,Asmaa (2011),Drama,3.83
46594,179061,Second Origin (2015),Drama|Sci-Fi,3.5
46595,179063,Everybody in Our Family (2012),Drama,3.3
46596,179065,Scarred Hearts (2016),Drama,2.92
46597,179067,Warring Clans (1963),Action,4.0
46598,179069,Lovesick on Nana Street (1996),Comedy|Drama,3.5
46599,179073,Male Hunt (1964),Comedy,3.0
46600,179075,Doublecrossed (1991),Action|Drama,1.0
46601,179077,Prison Heat (1993),Action|Crime|Drama|Thriller,2.0
46602,179079,La Sombra del Caminante (2004),Comedy|Drama,4.0
46603,179081,Couch (2003),Comedy,1.71
46604,179083,Nussknacker und Mausekönig (2015),Children,2.5
46605,179085,The Ritual (2017),Horror,3.38
46606,179089,The Hunt (2011),Action|Horror|Thriller,2.13
46607,179091,Novitiate (2017),Drama,3.5
46608,179093,The Stray (2017),Children|Drama,2.38
46609,179095,Neben der Spur - Amnesie (2016),Crime|Thriller,1.0
46610,179097,Zero Point (2014),Drama,3.25
46611,179099,HHhH (2017),Action|Thriller,3.34
46612,179101,Nocturne (2017),Horror,3.5
46613,179103,Dying to Know: Ram Dass & Timothy Leary (2014),Documentary,4.0
46614,179105,Shovel Buddies (2016),Drama,2.5
46615,179107,The Legend of the Titanic (1999),Animation|Children,2.67
46616,179109,April's Daughter (2017),Drama,3.63
46617,179111,Montparnasse Bienvenüe (2017),(no genres listed),2.83
46618,179113,Close-Knit (2017),Children|Drama,3.58
46619,179115,The Workshop (2017),(no genres listed),3.28
46620,179117,I Know My First Name Is Steven (1989),(no genres listed),3.88
46621,179119,The Death of Stalin (2017),Comedy,3.67
46622,179121,Damage (2009),Action|Thriller,3.2
46623,179127,The Music of Strangers: Yo-Yo Ma and the Silk Road Ensemble (2016),Documentary,4.2
46624,179129,The Sound (2017),Horror|Mystery|Thriller,2.4
46625,179131,The Devil by the Tail (1969),Comedy,3.0
46626,179133,Loving Vincent (2017),Animation|Crime|Drama,3.71
46627,179135,Blue Planet II (2017),Documentary,4.29
46628,179137,Professor Marston & the Wonder Women (2017),(no genres listed),3.7
46629,179139,Man Divided (2017),Drama|Sci-Fi,3.83
46630,179143,Leonard-Cushing Fight (1894),Documentary,2.4
46631,179145,Une Femme Coquette (1955),Drama,2.67
46632,179147,Imperial Japanese Dance (1894),(no genres listed),2.17
46633,179149,The Hornbacker-Murphy Fight (1894),(no genres listed),1.88
46634,179151,Band Drill (1894),Comedy,1.83
46635,179153,The Little Vampire 3D (2017),Animation,1.75
46636,179155,Racer and the Jailbird (2017),Crime|Drama,3.67
46637,179157,The Death and Life of Marsha P. Johnson (2017),Documentary,2.86
46638,179159,Triad Story (1990),Crime|Drama,2.5
46639,179161,Lung Fung Restaurant (1990),(no genres listed),2.5
46640,179163,Unicorn Store (2017),Comedy|Drama|Fantasy,2.97
46641,179165,Glenroy Brothers (Comic Boxing) (1894),Documentary,2.25
46642,179167,Land of Smiles (2017),Adventure|Horror|Thriller,2.5
46643,179169,¡Sufre mamón! (1987),Comedy,2.0
46644,179173,Rabbit of Seville (1950),Animation|Comedy,4.17
46645,179175,6 Below: Miracle on the Mountain (2017),Drama|Thriller,3.27
46646,179177,Reverse Angle (2009),Action|Drama|Mystery,1.0
46647,179179,Delibal (2015),(no genres listed),3.38
46648,179181,The Hero (1972),Action,2.0
46649,179185,Bloodfisted Brothers (1978),Action,0.5
46650,179187,Bruce Lee Fights Back from the Grave (1976),Action,2.67
46651,179189,"Dragon Bruce Lee, Part II (1981)",(no genres listed),1.0
46652,179191,"Bruce, King of Kung Fu (1980)",Action,1.5
46653,179193,Enter the Game of Death (1978),Action,2.5
46654,179197,Picture of Beauty (2017),Drama|Romance,1.25
46655,179199,Panteon Woods (2015),Horror,0.5
46656,179201,Undecided: The Movie (2016),Comedy,4.0
46657,179203,The Puppetoon Movie (1987),Animation|Children|Fantasy,2.75
46658,179205,What's the Matter with Gerald? (2016),Comedy|Drama|Fantasy,1.75
46659,179207,The Summer Is Gone (2016),Drama,3.5
46660,179209,Desiree (2016),Crime|Drama|Thriller,3.0
46661,179211,Christina P: Mother Inferior (2017),Comedy,3.03
46662,179213,After the Fall (2014),Crime|Drama,3.38
46663,179215,Siren (2013),Drama|Fantasy,4.0
46664,179217,Occupants (2015),Horror|Sci-Fi|Thriller,2.38
46665,179219,Cold Moon (2016),Crime|Drama|Horror|Mystery|Thriller,3.25
46666,179221,Brawl in Cell Block 99 (2017),Action|Crime|Thriller,3.57
46667,179223,The Fantasy Film Worlds of George Pal (1985),Documentary,3.0
46668,179225,Mr. Long (2017),Drama,3.75
46669,179227,Fray (2014),Drama,3.75
46670,179231,The Climbers High (2008),Drama,3.0
46671,179233,One Piece: Chopper's Kingdom on the Island of Strange Animals (2002),Action|Adventure|Animation,3.33
46672,179237,Love by Design (2014),Romance,4.17
46673,179239,Artworks (2003),Crime|Drama|Romance,1.5
46674,179241,American Gothic (2017),Horror|Thriller,3.5
46675,179243,Meetings with Remarkable Men (1979),Drama,3.83
46676,179245,Jupiter's Moon (2017),Drama|Sci-Fi,2.91
46677,179247,Revenge (2017),Action|Thriller,3.29
46678,179249,Marlina the Murderer in Four Acts (2017),Drama|Thriller,3.22
46679,179251,To Kill God (2017),(no genres listed),3.13
46680,179253,Dancing Quietly (2017),Comedy|Drama,2.83
46681,179255,The Duel of the Century (1981),Action,3.5
46682,179257,Street Corner (1953),(no genres listed),3.0
46683,179259,Sleepy Eyes of Death 4: Sword of Seduction (1964),Action,2.5
46684,179261,Sleepy Eyes of Death 12: Castle Menagerie (1969),Action|Drama,3.25
46685,179263,Fidgety Bram (2012),Children|Comedy,3.5
46686,179265,Siberians (1940),Adventure|Children,3.75
46687,179267,The Big Brass Ring (1999),Drama|Thriller,2.17
46688,179269,The Monolith Monsters (1957),Horror|Sci-Fi,3.14
46689,179271,Sleepy Eyes of Death 9: Trail of Traps (1967),(no genres listed),3.75
46690,179273,Cheyenne Warrior (1994),Action|Western,5.0
46691,179275,Happy End (2017),Drama,3.25
