user,recommendations
3103,"[Row(movie=2760, rating=14.336166381835938), Row(movie=980, rating=9.233455657958984), Row(movie=503, rating=9.23322868347168), Row(movie=2962, rating=8.963486671447754), Row(movie=310, rating=8.780904769897461), Row(movie=2705, rating=8.435012817382812), Row(movie=2602, rating=8.33720588684082), Row(movie=666, rating=8.328950881958008), Row(movie=2562, rating=8.194835662841797), Row(movie=1567, rating=8.190726280212402)]"
3113,"[Row(movie=3413, rating=10.10161304473877), Row(movie=1539, rating=9.877906799316406), Row(movie=776, rating=8.401080131530762), Row(movie=1651, rating=8.24363899230957), Row(movie=1659, rating=8.212230682373047), Row(movie=853, rating=8.19033145904541), Row(movie=2602, rating=8.031253814697266), Row(movie=598, rating=7.553706169128418), Row(movie=37, rating=7.541755676269531), Row(movie=1636, rating=7.382862567901611)]"
1954,"[Row(movie=2562, rating=8.108829498291016), Row(movie=557, rating=7.685148239135742), Row(movie=3382, rating=7.368087291717529), Row(movie=2342, rating=7.345381736755371), Row(movie=3523, rating=6.514755725860596), Row(movie=1002, rating=6.43884801864624), Row(movie=2129, rating=6.362330913543701), Row(movie=1930, rating=6.273250102996826), Row(movie=3293, rating=6.149497985839844), Row(movie=124, rating=6.089110374450684)]"
2124,"[Row(movie=557, rating=8.628817558288574), Row(movie=3382, rating=8.170185089111328), Row(movie=310, rating=6.904862403869629), Row(movie=2192, rating=6.612295150756836), Row(movie=1138, rating=5.927060127258301), Row(movie=1149, rating=5.922516345977783), Row(movie=2825, rating=5.889510154724121), Row(movie=2800, rating=5.854228973388672), Row(movie=2562, rating=5.8513946533203125), Row(movie=1039, rating=5.837717533111572)]"
2334,"[Row(movie=557, rating=7.461943626403809), Row(movie=3382, rating=6.755955696105957), Row(movie=2219, rating=6.360110282897949), Row(movie=3413, rating=6.218649387359619), Row(movie=2892, rating=6.1303606033325195), Row(movie=729, rating=6.058686256408691), Row(movie=2127, rating=5.904592514038086), Row(movie=2342, rating=5.764729976654053), Row(movie=2197, rating=5.7409892082214355), Row(movie=1636, rating=5.717119216918945)]"
2005,"[Row(movie=2705, rating=8.892245292663574), Row(movie=2760, rating=8.860281944274902), Row(movie=980, rating=8.605825424194336), Row(movie=310, rating=8.19678783416748), Row(movie=2825, rating=7.670986652374268), Row(movie=2962, rating=7.6018853187561035), Row(movie=557, rating=6.854710578918457), Row(movie=2673, rating=6.790404319763184), Row(movie=2679, rating=6.340200901031494), Row(movie=106, rating=6.32149600982666)]"
2415,"[Row(movie=310, rating=8.93938159942627), Row(movie=980, rating=7.113356113433838), Row(movie=1651, rating=7.112311840057373), Row(movie=557, rating=7.074798107147217), Row(movie=2964, rating=6.843385696411133), Row(movie=853, rating=6.8122406005859375), Row(movie=3382, rating=5.970240592956543), Row(movie=1574, rating=5.864339351654053), Row(movie=1539, rating=5.847087383270264), Row(movie=1039, rating=5.829049110412598)]"
2308,"[Row(movie=557, rating=8.979513168334961), Row(movie=3382, rating=8.38987922668457), Row(movie=2342, rating=7.298621654510498), Row(movie=2219, rating=6.906020641326904), Row(movie=2197, rating=6.630569934844971), Row(movie=2127, rating=6.343155860900879), Row(movie=3413, rating=6.3310866355896), Row(movie=3517, rating=6.322590351104736), Row(movie=310, rating=6.179494857788086), Row(movie=1149, rating=6.098927021026611)]"
3448,"[Row(movie=1864, rating=15.315338134765625), Row(movie=2209, rating=14.490540504455566), Row(movie=526, rating=13.102136611938477), Row(movie=197, rating=11.089211463928223), Row(movie=2825, rating=11.027251243591309), Row(movie=1138, rating=10.826067924499512), Row(movie=3116, rating=10.786263465881348), Row(movie=1899, rating=10.503464698791504), Row(movie=769, rating=10.399858474731445), Row(movie=2930, rating=10.384965896606445)]"
5168,"[Row(movie=2760, rating=10.647117614746094), Row(movie=980, rating=10.575570106506348), Row(movie=729, rating=9.39532470703125), Row(movie=2892, rating=8.682673454284668), Row(movie=776, rating=8.416714668273926), Row(movie=1567, rating=8.36306381225586), Row(movie=3636, rating=8.202760696411133), Row(movie=557, rating=8.098762512207031), Row(movie=566, rating=7.316113471984863), Row(movie=1664, rating=7.3052520751953125)]"
201,"[Row(movie=557, rating=7.833013534545898), Row(movie=729, rating=7.104275226593018), Row(movie=3382, rating=6.996829986572266), Row(movie=3533, rating=6.630536079406738), Row(movie=2538, rating=6.590789794921875), Row(movie=1570, rating=6.465210914611816), Row(movie=2219, rating=6.22531795501709), Row(movie=1846, rating=6.143172264099121), Row(movie=2892, rating=6.030798435211182), Row(movie=1493, rating=6.022349834442139)]"
4261,"[Row(movie=2342, rating=7.392507076263428), Row(movie=2984, rating=7.318836212158203), Row(movie=1567, rating=7.119715690612793), Row(movie=557, rating=6.973843574523926), Row(movie=1930, rating=6.804175853729248), Row(movie=2127, rating=6.602219104766846), Row(movie=3382, rating=6.436124801635742), Row(movie=124, rating=6.315319061279297), Row(movie=3523, rating=6.256479740142822), Row(movie=2562, rating=5.97537088394165)]"
4871,"[Row(movie=2760, rating=12.898931503295898), Row(movie=1567, rating=11.519962310791016), Row(movie=2602, rating=10.387947082519531), Row(movie=2892, rating=9.531900405883789), Row(movie=1664, rating=9.081058502197266), Row(movie=980, rating=8.953201293945312), Row(movie=776, rating=8.561938285827637), Row(movie=37, rating=8.527837753295898), Row(movie=124, rating=8.482759475708008), Row(movie=2675, rating=8.42119026184082)]"
4901,"[Row(movie=310, rating=8.048948287963867), Row(movie=557, rating=7.364363670349121), Row(movie=3382, rating=6.571445941925049), Row(movie=853, rating=5.927457332611084), Row(movie=1651, rating=5.878091812133789), Row(movie=3517, rating=5.431849002838135), Row(movie=1039, rating=5.333776950836182), Row(movie=1659, rating=5.316617965698242), Row(movie=2760, rating=5.25742244720459), Row(movie=2156, rating=5.171570301055908)]"
4920,"[Row(movie=980, rating=11.323419570922852), Row(movie=2964, rating=9.154961585998535), Row(movie=2705, rating=8.140158653259277), Row(movie=2760, rating=7.982086658477783), Row(movie=3533, rating=7.621201992034912), Row(movie=2825, rating=7.6165771484375), Row(movie=1570, rating=7.6116743087768555), Row(movie=844, rating=7.473978519439697), Row(movie=3636, rating=7.416920185089111), Row(movie=729, rating=7.150231838226318)]"
4960,"[Row(movie=2562, rating=9.145659446716309), Row(movie=2192, rating=8.230047225952148), Row(movie=3382, rating=7.782357692718506), Row(movie=557, rating=7.7519965171813965), Row(movie=2342, rating=7.511119842529297), Row(movie=2800, rating=7.176943778991699), Row(movie=2129, rating=6.858663558959961), Row(movie=3523, rating=6.6596479415893555), Row(movie=583, rating=6.5932512283325195), Row(movie=1144, rating=6.571847438812256)]"
5820,"[Row(movie=2964, rating=12.32386589050293), Row(movie=1570, rating=10.72014045715332), Row(movie=1539, rating=9.795975685119629), Row(movie=1864, rating=9.720287322998047), Row(movie=2209, rating=9.498589515686035), Row(movie=3533, rating=8.673164367675781), Row(movie=1899, rating=8.651165962219238), Row(movie=197, rating=8.010780334472656), Row(movie=980, rating=7.987556457519531), Row(movie=632, rating=7.960262775421143)]"
2,"[Row(movie=557, rating=7.351960182189941), Row(movie=729, rating=6.919893264770508), Row(movie=2892, rating=6.546070098876953), Row(movie=3382, rating=6.3308868408203125), Row(movie=776, rating=5.669837474822998), Row(movie=3413, rating=5.660354137420654), Row(movie=1567, rating=5.651309013366699), Row(movie=1636, rating=5.649384498596191), Row(movie=2127, rating=5.585933685302734), Row(movie=59, rating=5.472959995269775)]"
892,"[Row(movie=2219, rating=8.340946197509766), Row(movie=3413, rating=7.5826029777526855), Row(movie=630, rating=7.4071855545043945), Row(movie=557, rating=7.171648025512695), Row(movie=3382, rating=7.162642002105713), Row(movie=3116, rating=6.708001136779785), Row(movie=2342, rating=6.437269687652588), Row(movie=2209, rating=6.314208984375), Row(movie=1436, rating=6.132521629333496), Row(movie=2197, rating=6.122923851013184)]"
1262,"[Row(movie=310, rating=10.62298583984375), Row(movie=1651, rating=8.97337532043457), Row(movie=853, rating=8.251763343811035), Row(movie=2964, rating=8.102202415466309), Row(movie=980, rating=7.969877243041992), Row(movie=2760, rating=7.292928695678711), Row(movie=1539, rating=6.898531913757324), Row(movie=1574, rating=6.884347438812256), Row(movie=1659, rating=6.559638977050781), Row(movie=1058, rating=6.355491638183594)]"
1572,"[Row(movie=2219, rating=8.325406074523926), Row(movie=3413, rating=7.627880573272705), Row(movie=3892, rating=7.348286151885986), Row(movie=874, rating=6.932827949523926), Row(movie=2538, rating=6.790229797363281), Row(movie=1846, rating=6.639541149139404), Row(movie=557, rating=6.619498252868652), Row(movie=1570, rating=6.6002984046936035), Row(movie=630, rating=6.476547718048096), Row(movie=2998, rating=6.448457717895508)]"
2162,"[Row(movie=1567, rating=8.412086486816406), Row(movie=557, rating=7.857134819030762), Row(movie=2127, rating=7.3335723876953125), Row(movie=2892, rating=7.228120803833008), Row(movie=124, rating=6.9712443351745605), Row(movie=3382, rating=6.913821220397949), Row(movie=1664, rating=6.886730194091797), Row(movie=2760, rating=6.655764102935791), Row(movie=59, rating=6.618460655212402), Row(movie=2342, rating=6.5870466232299805)]"
803,"[Row(movie=310, rating=7.644062042236328), Row(movie=557, rating=6.774990558624268), Row(movie=853, rating=6.243962287902832), Row(movie=1651, rating=6.113765239715576), Row(movie=3382, rating=6.05606746673584), Row(movie=1659, rating=5.865967750549316), Row(movie=3413, rating=5.7431321144104), Row(movie=3517, rating=5.410985946655273), Row(movie=776, rating=5.234117031097412), Row(movie=1039, rating=5.18335485458374)]"
5703,"[Row(movie=980, rating=9.792160987854004), Row(movie=2705, rating=8.310791015625), Row(movie=2964, rating=8.154634475708008), Row(movie=2760, rating=7.599155426025391), Row(movie=2825, rating=7.524946212768555), Row(movie=310, rating=7.365913391113281), Row(movie=557, rating=6.985112190246582), Row(movie=2673, rating=6.910337448120117), Row(movie=844, rating=6.768935203552246), Row(movie=2830, rating=6.510499954223633)]"
2944,"[Row(movie=557, rating=8.261289596557617), Row(movie=729, rating=7.680406093597412), Row(movie=2892, rating=7.329190254211426), Row(movie=3382, rating=7.067647933959961), Row(movie=1567, rating=6.938525676727295), Row(movie=2760, rating=6.7542901039123535), Row(movie=980, rating=6.63345193862915), Row(movie=1664, rating=6.458327293395996), Row(movie=59, rating=6.386353492736816), Row(movie=776, rating=6.295231819152832)]"
765,"[Row(movie=3413, rating=7.409395694732666), Row(movie=557, rating=6.98701810836792), Row(movie=776, rating=6.865756034851074), Row(movie=310, rating=6.843884468078613), Row(movie=853, rating=6.553069114685059), Row(movie=1539, rating=6.543332099914551), Row(movie=1651, rating=6.493320465087891), Row(movie=1659, rating=6.45974063873291), Row(movie=598, rating=6.388040542602539), Row(movie=2602, rating=6.378043174743652)]"
2266,"[Row(movie=2219, rating=8.437946319580078), Row(movie=557, rating=7.915561676025391), Row(movie=874, rating=7.83811092376709), Row(movie=2538, rating=7.72186279296875), Row(movie=3382, rating=7.446150779724121), Row(movie=3892, rating=7.066510200500488), Row(movie=1846, rating=6.97890567779541), Row(movie=3533, rating=6.888644218444824), Row(movie=3413, rating=6.663923740386963), Row(movie=1796, rating=6.616676330566406)]"
3366,"[Row(movie=310, rating=10.457025527954102), Row(movie=853, rating=8.529684066772461), Row(movie=1651, rating=8.174026489257812), Row(movie=1659, rating=8.029666900634766), Row(movie=3413, rating=7.810620307922363), Row(movie=2984, rating=6.972214698791504), Row(movie=2765, rating=6.905881404876709), Row(movie=2602, rating=6.758020401000977), Row(movie=1436, rating=6.681305885314941), Row(movie=1519, rating=6.661768913269043)]"
3556,"[Row(movie=557, rating=7.577537536621094), Row(movie=3382, rating=7.103851318359375), Row(movie=310, rating=6.560133457183838), Row(movie=2342, rating=5.809377670288086), Row(movie=2562, rating=5.408897876739502), Row(movie=3517, rating=5.370650291442871), Row(movie=2197, rating=5.102794170379639), Row(movie=1436, rating=5.0474114418029785), Row(movie=3282, rating=5.0067009925842285), Row(movie=1169, rating=4.989962100982666)]"
4856,"[Row(movie=2562, rating=8.614696502685547), Row(movie=2825, rating=8.284449577331543), Row(movie=2129, rating=8.231876373291016), Row(movie=2760, rating=6.91941499710083), Row(movie=2705, rating=6.913637161254883), Row(movie=980, rating=6.567569732666016), Row(movie=1795, rating=6.3765106201171875), Row(movie=2850, rating=6.321436405181885), Row(movie=2962, rating=6.277091979980469), Row(movie=2192, rating=6.229815483093262)]"
4906,"[Row(movie=557, rating=7.601449966430664), Row(movie=729, rating=6.8345489501953125), Row(movie=3382, rating=6.726870536804199), Row(movie=3533, rating=6.389718532562256), Row(movie=1570, rating=6.340160846710205), Row(movie=2538, rating=5.920101165771484), Row(movie=980, rating=5.915762901306152), Row(movie=1149, rating=5.747968673706055), Row(movie=1493, rating=5.674511909484863), Row(movie=3800, rating=5.631462097167969)]"
1817,"[Row(movie=2760, rating=9.462411880493164), Row(movie=980, rating=7.620589733123779), Row(movie=310, rating=7.449380397796631), Row(movie=557, rating=6.967840194702148), Row(movie=2705, rating=6.720368385314941), Row(movie=3382, rating=6.017421722412109), Row(movie=503, rating=5.833771705627441), Row(movie=2962, rating=5.817129135131836), Row(movie=106, rating=5.784426212310791), Row(movie=1664, rating=5.4749755859375)]"
2897,"[Row(movie=980, rating=8.038921356201172), Row(movie=2760, rating=7.621747016906738), Row(movie=310, rating=7.397601127624512), Row(movie=557, rating=6.964651107788086), Row(movie=2964, rating=5.992498397827148), Row(movie=729, rating=5.980257987976074), Row(movie=1651, rating=5.941300392150879), Row(movie=3382, rating=5.747920513153076), Row(movie=853, rating=5.6053924560546875), Row(movie=776, rating=5.425299167633057)]"
3447,"[Row(movie=557, rating=7.348360061645508), Row(movie=980, rating=7.17915153503418), Row(movie=729, rating=6.598520278930664), Row(movie=3382, rating=6.330667018890381), Row(movie=2760, rating=5.993958473205566), Row(movie=1570, rating=5.83327579498291), Row(movie=3533, rating=5.630513668060303), Row(movie=1149, rating=5.447772026062012), Row(movie=3800, rating=5.323188304901123), Row(movie=1553, rating=5.261117458343506)]"
6037,"[Row(movie=557, rating=6.859262466430664), Row(movie=310, rating=6.76762580871582), Row(movie=3382, rating=6.565643787384033), Row(movie=2765, rating=5.380433082580566), Row(movie=2192, rating=5.229865550994873), Row(movie=1039, rating=5.20247220993042), Row(movie=2825, rating=5.051070213317871), Row(movie=2209, rating=4.7768168449401855), Row(movie=769, rating=4.685204029083252), Row(movie=1138, rating=4.6380414962768555)]"
778,"[Row(movie=310, rating=8.947769165039062), Row(movie=557, rating=7.3601274490356445), Row(movie=2964, rating=7.247475624084473), Row(movie=1651, rating=7.031721115112305), Row(movie=2209, rating=6.890658855438232), Row(movie=853, rating=6.882875919342041), Row(movie=1864, rating=6.554267406463623), Row(movie=980, rating=6.550699234008789), Row(movie=1570, rating=6.52794075012207), Row(movie=3382, rating=6.366016387939453)]"
1328,"[Row(movie=980, rating=8.672951698303223), Row(movie=2760, rating=8.360620498657227), Row(movie=310, rating=7.638394832611084), Row(movie=776, rating=7.35676383972168), Row(movie=729, rating=7.311085224151611), Row(movie=1651, rating=7.21673583984375), Row(movie=557, rating=7.130850791931152), Row(movie=2964, rating=6.858212471008301), Row(movie=853, rating=6.701709270477295), Row(movie=1539, rating=6.695607662200928)]"
79,"[Row(movie=980, rating=9.481508255004883), Row(movie=2760, rating=8.727420806884766), Row(movie=729, rating=8.396736145019531), Row(movie=2850, rating=8.222896575927734), Row(movie=2892, rating=7.943569183349609), Row(movie=557, rating=7.7147064208984375), Row(movie=1664, rating=7.521995544433594), Row(movie=2129, rating=7.464653968811035), Row(movie=136, rating=7.274594783782959), Row(movie=3636, rating=6.940654754638672)]"
5079,"[Row(movie=557, rating=6.369856834411621), Row(movie=310, rating=6.349167823791504), Row(movie=3382, rating=5.431771278381348), Row(movie=1651, rating=5.429758071899414), Row(movie=853, rating=5.3872880935668945), Row(movie=776, rating=5.309079647064209), Row(movie=729, rating=5.135163307189941), Row(movie=1659, rating=5.012608528137207), Row(movie=1539, rating=4.947340488433838), Row(movie=3413, rating=4.943779945373535)]"
5239,"[Row(movie=557, rating=7.573799133300781), Row(movie=980, rating=6.9977946281433105), Row(movie=1570, rating=6.958958148956299), Row(movie=3533, rating=6.891258716583252), Row(movie=729, rating=6.721714496612549), Row(movie=3382, rating=6.662496566772461), Row(movie=2964, rating=5.889805793762207), Row(movie=632, rating=5.8581953048706055), Row(movie=97, rating=5.806720733642578), Row(movie=3800, rating=5.758262634277344)]"
1070,"[Row(movie=2984, rating=13.656804084777832), Row(movie=2602, rating=11.767281532287598), Row(movie=3413, rating=11.04376220703125), Row(movie=1891, rating=10.348488807678223), Row(movie=2342, rating=9.720973014831543), Row(movie=630, rating=9.58729362487793), Row(movie=2127, rating=9.241711616516113), Row(movie=37, rating=8.82742977142334), Row(movie=1436, rating=8.736032485961914), Row(movie=1659, rating=8.364587783813477)]"
3130,"[Row(movie=310, rating=8.700020790100098), Row(movie=1651, rating=7.603285789489746), Row(movie=853, rating=7.223086357116699), Row(movie=1539, rating=6.675540924072266), Row(movie=557, rating=6.4460601806640625), Row(movie=2964, rating=6.361894607543945), Row(movie=980, rating=6.242387294769287), Row(movie=1659, rating=6.224008560180664), Row(movie=776, rating=6.134323596954346), Row(movie=1574, rating=5.967169284820557)]"
962,"[Row(movie=310, rating=8.266196250915527), Row(movie=557, rating=7.7174763679504395), Row(movie=3382, rating=7.382697582244873), Row(movie=2765, rating=6.0915727615356445), Row(movie=1039, rating=5.789400100708008), Row(movie=3517, rating=5.680316925048828), Row(movie=853, rating=5.494038105010986), Row(movie=1436, rating=5.428854465484619), Row(movie=3333, rating=5.371485233306885), Row(movie=2342, rating=5.354562759399414)]"
2302,"[Row(movie=557, rating=7.181370735168457), Row(movie=3382, rating=6.746472358703613), Row(movie=310, rating=6.60893440246582), Row(movie=2219, rating=5.6884765625), Row(movie=3413, rating=5.44607400894165), Row(movie=3517, rating=5.325971603393555), Row(movie=1039, rating=5.189510345458984), Row(movie=1659, rating=5.168859004974365), Row(movie=853, rating=5.164893627166748), Row(movie=2197, rating=4.824154853820801)]"
3942,"[Row(movie=980, rating=7.844665050506592), Row(movie=2964, rating=6.766357421875), Row(movie=2705, rating=6.026430606842041), Row(movie=2760, rating=5.924586296081543), Row(movie=310, rating=5.824263572692871), Row(movie=557, rating=5.727126121520996), Row(movie=1570, rating=5.519021511077881), Row(movie=844, rating=5.242890357971191), Row(movie=2673, rating=5.124642372131348), Row(movie=2830, rating=5.108473300933838)]"
4532,"[Row(movie=2219, rating=8.030866622924805), Row(movie=557, rating=7.49854040145874), Row(movie=3413, rating=7.141875267028809), Row(movie=3382, rating=7.004904747009277), Row(movie=3892, rating=6.566887855529785), Row(movie=874, rating=6.455601692199707), Row(movie=1570, rating=6.338380813598633), Row(movie=632, rating=6.150864601135254), Row(movie=630, rating=6.097992897033691), Row(movie=2209, rating=6.07535457611084)]"
5512,"[Row(movie=3413, rating=8.145233154296875), Row(movie=557, rating=7.978232383728027), Row(movie=2219, rating=7.883710861206055), Row(movie=3382, rating=7.530974864959717), Row(movie=630, rating=7.297032833099365), Row(movie=2342, rating=7.0612473487854), Row(movie=2984, rating=6.921222686767578), Row(movie=2197, rating=6.740294456481934), Row(movie=3517, rating=6.405494689941406), Row(movie=1659, rating=6.320834159851074)]"
276,"[Row(movie=980, rating=8.351580619812012), Row(movie=2760, rating=7.534407615661621), Row(movie=310, rating=7.046675205230713), Row(movie=557, rating=6.750476837158203), Row(movie=2964, rating=6.278797149658203), Row(movie=2705, rating=6.072334289550781), Row(movie=3382, rating=5.6447553634643555), Row(movie=729, rating=5.609614849090576), Row(movie=1570, rating=5.364812850952148), Row(movie=1651, rating=5.268710136413574)]"
2166,"[Row(movie=310, rating=10.835618019104004), Row(movie=853, rating=8.983039855957031), Row(movie=1651, rating=8.872694969177246), Row(movie=1659, rating=8.271971702575684), Row(movie=3413, rating=7.839661598205566), Row(movie=2602, rating=7.695021629333496), Row(movie=1539, rating=6.93298864364624), Row(movie=1519, rating=6.867178916931152), Row(movie=557, rating=6.861858367919922), Row(movie=3517, rating=6.67142391204834)]"
3536,"[Row(movie=3413, rating=7.262763500213623), Row(movie=557, rating=7.2440900802612305), Row(movie=776, rating=6.879101753234863), Row(movie=310, rating=6.7908616065979), Row(movie=2602, rating=6.656245231628418), Row(movie=598, rating=6.495343208312988), Row(movie=2127, rating=6.438239097595215), Row(movie=853, rating=6.358148574829102), Row(movie=1659, rating=6.301678657531738), Row(movie=1651, rating=6.255373954772949)]"
5746,"[Row(movie=310, rating=8.496018409729004), Row(movie=1651, rating=6.254884243011475), Row(movie=853, rating=6.234131813049316), Row(movie=557, rating=6.107924461364746), Row(movie=1039, rating=5.529950141906738), Row(movie=3382, rating=5.510197639465332), Row(movie=2209, rating=5.4735589027404785), Row(movie=1659, rating=5.371469974517822), Row(movie=1864, rating=5.078517913818359), Row(movie=1519, rating=4.79980993270874)]"
3107,"[Row(movie=557, rating=7.6573076248168945), Row(movie=729, rating=7.501508712768555), Row(movie=776, rating=6.653039932250977), Row(movie=1539, rating=6.538529396057129), Row(movie=1570, rating=6.4936203956604), Row(movie=980, rating=6.461958885192871), Row(movie=3382, rating=6.374094009399414), Row(movie=3413, rating=6.321485996246338), Row(movie=2892, rating=6.248001575469971), Row(movie=598, rating=5.996515274047852)]"
3917,"[Row(movie=729, rating=8.32657527923584), Row(movie=980, rating=8.00306510925293), Row(movie=1570, rating=7.838039398193359), Row(movie=3533, rating=7.342987537384033), Row(movie=557, rating=7.154061317443848), Row(movie=2892, rating=7.036491870880127), Row(movie=2964, rating=6.784450531005859), Row(movie=1493, rating=6.669142723083496), Row(movie=1553, rating=6.440313339233398), Row(movie=2538, rating=6.307825565338135)]"
5977,"[Row(movie=2825, rating=8.708742141723633), Row(movie=2705, rating=7.543805122375488), Row(movie=980, rating=7.272660255432129), Row(movie=557, rating=7.01741886138916), Row(movie=3382, rating=6.428218841552734), Row(movie=2673, rating=6.4138031005859375), Row(movie=2760, rating=6.144042015075684), Row(movie=310, rating=6.026440620422363), Row(movie=844, rating=5.957451820373535), Row(movie=1138, rating=5.912651062011719)]"
149,"[Row(movie=557, rating=8.127456665039062), Row(movie=3382, rating=7.851457595825195), Row(movie=2192, rating=7.12520694732666), Row(movie=310, rating=6.342992782592773), Row(movie=2825, rating=6.020925521850586), Row(movie=2800, rating=6.004032135009766), Row(movie=1138, rating=5.945160388946533), Row(movie=2562, rating=5.894587516784668), Row(movie=2765, rating=5.747975826263428), Row(movie=2503, rating=5.582832336425781)]"
2419,"[Row(movie=310, rating=7.096000671386719), Row(movie=557, rating=7.094225883483887), Row(movie=980, rating=6.2649126052856445), Row(movie=3382, rating=6.12480354309082), Row(movie=1651, rating=5.503759384155273), Row(movie=729, rating=5.457588195800781), Row(movie=853, rating=5.432187080383301), Row(movie=2760, rating=5.356441497802734), Row(movie=1570, rating=5.315410614013672), Row(movie=3245, rating=5.143632888793945)]"
5199,"[Row(movie=1539, rating=8.108138084411621), Row(movie=3413, rating=7.996010780334473), Row(movie=729, rating=7.5555806159973145), Row(movie=2892, rating=7.308866500854492), Row(movie=1636, rating=7.038376331329346), Row(movie=1570, rating=6.932077884674072), Row(movie=776, rating=6.792186260223389), Row(movie=557, rating=6.490137100219727), Row(movie=618, rating=6.416419982910156), Row(movie=2219, rating=6.398274898529053)]"
131,"[Row(movie=980, rating=7.676433563232422), Row(movie=2825, rating=7.466456413269043), Row(movie=2705, rating=6.916650772094727), Row(movie=2760, rating=6.394345760345459), Row(movie=557, rating=6.034023284912109), Row(movie=2673, rating=5.898816108703613), Row(movie=844, rating=5.646590232849121), Row(movie=3533, rating=5.5049872398376465), Row(movie=3657, rating=5.40114164352417), Row(movie=3382, rating=5.350932598114014)]"
1761,"[Row(movie=2984, rating=9.953548431396484), Row(movie=2342, rating=9.826197624206543), Row(movie=3293, rating=9.036029815673828), Row(movie=1567, rating=8.75558090209961), Row(movie=1891, rating=8.729230880737305), Row(movie=2892, rating=8.628525733947754), Row(movie=1002, rating=8.337408065795898), Row(movie=2823, rating=7.81071662902832), Row(movie=2127, rating=7.724246978759766), Row(movie=1930, rating=7.700647830963135)]"
4771,"[Row(movie=557, rating=7.325360298156738), Row(movie=3382, rating=6.853464126586914), Row(movie=2192, rating=5.903021335601807), Row(movie=1138, rating=5.708906650543213), Row(movie=3533, rating=5.6508612632751465), Row(movie=2219, rating=5.298490047454834), Row(movie=1149, rating=5.211328506469727), Row(movie=1570, rating=5.183228015899658), Row(movie=2209, rating=5.061832904815674), Row(movie=2538, rating=5.050202369689941)]"
4833,"[Row(movie=557, rating=7.972187042236328), Row(movie=729, rating=7.718293190002441), Row(movie=2892, rating=7.096473217010498), Row(movie=3382, rating=6.757613182067871), Row(movie=3413, rating=6.725828647613525), Row(movie=776, rating=6.679234504699707), Row(movie=1636, rating=6.436661720275879), Row(movie=1570, rating=6.3043212890625), Row(movie=598, rating=6.188111782073975), Row(movie=2127, rating=6.164888381958008)]"
4883,"[Row(movie=2562, rating=11.009147644042969), Row(movie=2342, rating=10.10110092163086), Row(movie=1930, rating=10.058982849121094), Row(movie=3523, rating=9.661958694458008), Row(movie=3012, rating=8.491437911987305), Row(movie=3333, rating=8.461572647094727), Row(movie=583, rating=8.200045585632324), Row(movie=2984, rating=8.100698471069336), Row(movie=751, rating=7.977944374084473), Row(movie=666, rating=7.8624186515808105)]"
1984,"[Row(movie=557, rating=7.3445587158203125), Row(movie=3382, rating=6.784687519073486), Row(movie=2219, rating=5.59486198425293), Row(movie=310, rating=5.45003604888916), Row(movie=3413, rating=5.11779260635376), Row(movie=3517, rating=5.087039470672607), Row(movie=2197, rating=4.941084861755371), Row(movie=729, rating=4.908688545227051), Row(movie=1149, rating=4.859515190124512), Row(movie=2342, rating=4.7582268714904785)]"
2624,"[Row(movie=557, rating=8.281477928161621), Row(movie=3382, rating=7.7432050704956055), Row(movie=2219, rating=6.893622398376465), Row(movie=2342, rating=6.810564041137695), Row(movie=2197, rating=6.264472007751465), Row(movie=3413, rating=6.0792694091796875), Row(movie=2538, rating=5.958332061767578), Row(movie=874, rating=5.927034854888916), Row(movie=2127, rating=5.86117696762085), Row(movie=1149, rating=5.823975563049316)]"
2974,"[Row(movie=557, rating=8.023569107055664), Row(movie=729, rating=7.240002632141113), Row(movie=310, rating=7.127745628356934), Row(movie=980, rating=6.994719505310059), Row(movie=1570, rating=6.90379524230957), Row(movie=3382, rating=6.761429309844971), Row(movie=1539, rating=6.719752311706543), Row(movie=776, rating=6.397909164428711), Row(movie=1651, rating=6.320502758026123), Row(movie=3245, rating=6.309734344482422)]"
3274,"[Row(movie=557, rating=7.2563557624816895), Row(movie=3382, rating=6.487565994262695), Row(movie=310, rating=5.845221519470215), Row(movie=2760, rating=5.393418312072754), Row(movie=980, rating=5.305703639984131), Row(movie=729, rating=5.240311145782471), Row(movie=1149, rating=5.086589336395264), Row(movie=3542, rating=4.884793281555176), Row(movie=3338, rating=4.735051155090332), Row(movie=1420, rating=4.726495742797852)]"
5314,"[Row(movie=2760, rating=15.564905166625977), Row(movie=980, rating=11.968992233276367), Row(movie=1567, rating=11.170862197875977), Row(movie=2602, rating=9.895694732666016), Row(movie=1664, rating=9.491958618164062), Row(movie=2892, rating=9.32830810546875), Row(movie=3636, rating=9.249762535095215), Row(movie=729, rating=8.584525108337402), Row(movie=776, rating=8.439138412475586), Row(movie=2675, rating=8.3397216796875)]"
5734,"[Row(movie=557, rating=7.323095321655273), Row(movie=2760, rating=7.2919087409973145), Row(movie=980, rating=6.633502960205078), Row(movie=729, rating=6.460904121398926), Row(movie=3382, rating=6.326494216918945), Row(movie=1664, rating=6.236377716064453), Row(movie=1567, rating=6.058733940124512), Row(movie=2892, rating=5.944432258605957), Row(movie=1149, rating=5.714018821716309), Row(movie=2850, rating=5.6529035568237305)]"
