movie,recommendations
573,"[Row(user=4703, rating=7.031066417694092), Row(user=4028, rating=6.768904209136963), Row(user=210, rating=6.721552848815918), Row(user=3235, rating=6.646145820617676), Row(user=168, rating=6.580167293548584), Row(user=535, rating=6.537204265594482), Row(user=532, rating=6.460503578186035), Row(user=2311, rating=6.367836952209473), Row(user=1573, rating=6.360435485839844), Row(user=2329, rating=6.341120719909668)]"
1373,"[Row(user=3902, rating=5.15184211730957), Row(user=527, rating=5.1331000328063965), Row(user=2364, rating=5.132056713104248), Row(user=2697, rating=5.005365371704102), Row(user=101, rating=4.945013046264648), Row(user=3061, rating=4.903932571411133), Row(user=3960, rating=4.861754894256592), Row(user=4801, rating=4.8587422370910645), Row(user=283, rating=4.812922954559326), Row(user=2867, rating=4.807311058044434)]"
1503,"[Row(user=527, rating=4.622502326965332), Row(user=4143, rating=4.312912464141846), Row(user=3902, rating=4.292336463928223), Row(user=2867, rating=4.275401592254639), Row(user=101, rating=4.221907615661621), Row(user=4801, rating=4.108521938323975), Row(user=898, rating=4.098415851593018), Row(user=1756, rating=4.0269246101379395), Row(user=5983, rating=4.019225597381592), Row(user=372, rating=4.000870227813721)]"
1885,"[Row(user=2640, rating=5.425475120544434), Row(user=2479, rating=5.155849933624268), Row(user=4244, rating=5.154347896575928), Row(user=2673, rating=5.140833854675293), Row(user=1929, rating=5.125382900238037), Row(user=3657, rating=5.0763750076293945), Row(user=5577, rating=5.065523147583008), Row(user=1557, rating=5.039466857910156), Row(user=217, rating=5.004141807556152), Row(user=3702, rating=5.001486778259277)]"
2925,"[Row(user=5810, rating=7.81834077835083), Row(user=3545, rating=7.494802951812744), Row(user=5328, rating=6.9014058113098145), Row(user=5758, rating=6.707673072814941), Row(user=4110, rating=6.622851848602295), Row(user=527, rating=6.60120153427124), Row(user=745, rating=6.442452907562256), Row(user=2696, rating=6.4409403800964355), Row(user=3657, rating=6.432656764984131), Row(user=821, rating=6.3946213722229)]"
3617,"[Row(user=5258, rating=5.195812225341797), Row(user=2441, rating=5.055906295776367), Row(user=210, rating=5.0342278480529785), Row(user=2329, rating=4.994643211364746), Row(user=2867, rating=4.967308044433594), Row(user=153, rating=4.9573588371276855), Row(user=2195, rating=4.956097602844238), Row(user=2697, rating=4.906863689422607), Row(user=4201, rating=4.8435516357421875), Row(user=3902, rating=4.837762355804443)]"
1449,"[Row(user=1341, rating=5.693464279174805), Row(user=2640, rating=5.238676071166992), Row(user=4175, rating=5.190789222717285), Row(user=3856, rating=5.14792537689209), Row(user=4052, rating=5.127786159515381), Row(user=1557, rating=5.109851837158203), Row(user=1670, rating=5.065016269683838), Row(user=2527, rating=5.034512519836426), Row(user=135, rating=5.020981788635254), Row(user=597, rating=5.014676094055176)]"
3329,"[Row(user=5810, rating=6.849288463592529), Row(user=4244, rating=6.121414661407471), Row(user=4676, rating=6.116823196411133), Row(user=3545, rating=5.983296871185303), Row(user=5328, rating=5.944716453552246), Row(user=3657, rating=5.941782474517822), Row(user=4110, rating=5.898364067077637), Row(user=5758, rating=5.830946922302246), Row(user=1256, rating=5.735311031341553), Row(user=1095, rating=5.6965203285217285)]"
281,"[Row(user=5810, rating=5.274716377258301), Row(user=3657, rating=5.168552398681641), Row(user=2755, rating=4.98587703704834), Row(user=283, rating=4.966583251953125), Row(user=527, rating=4.943522930145264), Row(user=2107, rating=4.843429088592529), Row(user=5758, rating=4.790103912353516), Row(user=1256, rating=4.769228458404541), Row(user=4925, rating=4.7679123878479), Row(user=3704, rating=4.7609477043151855)]"
571,"[Row(user=527, rating=5.52779483795166), Row(user=2755, rating=5.136309623718262), Row(user=283, rating=5.1344099044799805), Row(user=5983, rating=5.059841632843018), Row(user=3902, rating=4.983957767486572), Row(user=3657, rating=4.966352462768555), Row(user=2867, rating=4.864333629608154), Row(user=5810, rating=4.844512462615967), Row(user=2141, rating=4.787248611450195), Row(user=745, rating=4.733901023864746)]"
1011,"[Row(user=527, rating=5.875941753387451), Row(user=745, rating=5.741133689880371), Row(user=5810, rating=5.657658100128174), Row(user=4143, rating=5.554337501525879), Row(user=5590, rating=5.38609504699707), Row(user=3275, rating=5.1924333572387695), Row(user=898, rating=5.15559196472168), Row(user=4676, rating=5.063509464263916), Row(user=4231, rating=5.059199810028076), Row(user=5983, rating=5.003956317901611)]"
2661,"[Row(user=527, rating=8.41077709197998), Row(user=5810, rating=7.988440036773682), Row(user=745, rating=7.695514678955078), Row(user=5590, rating=7.5982537269592285), Row(user=5983, rating=7.52583122253418), Row(user=1756, rating=7.428371429443359), Row(user=4228, rating=7.061573505401611), Row(user=423, rating=7.013123035430908), Row(user=5052, rating=6.735657691955566), Row(user=246, rating=6.681685924530029)]"
3951,"[Row(user=1929, rating=6.452182769775391), Row(user=2640, rating=6.399114608764648), Row(user=1813, rating=6.269632339477539), Row(user=2202, rating=6.25105619430542), Row(user=784, rating=6.217172622680664), Row(user=3235, rating=6.185771942138672), Row(user=2981, rating=6.182213306427002), Row(user=1657, rating=6.151114463806152), Row(user=5119, rating=6.037947654724121), Row(user=5577, rating=6.032952785491943)]"
1193,"[Row(user=1341, rating=6.024675369262695), Row(user=4175, rating=5.6670942306518555), Row(user=381, rating=5.516749382019043), Row(user=2527, rating=5.447561264038086), Row(user=2694, rating=5.440657615661621), Row(user=5984, rating=5.406225204467773), Row(user=1557, rating=5.395647048950195), Row(user=5116, rating=5.392524719238281), Row(user=3856, rating=5.374415397644043), Row(user=3296, rating=5.363916873931885)]"
2073,"[Row(user=491, rating=5.094201564788818), Row(user=3448, rating=4.888017654418945), Row(user=5141, rating=4.870949745178223), Row(user=619, rating=4.870008945465088), Row(user=4703, rating=4.827924728393555), Row(user=3373, rating=4.827045917510986), Row(user=2339, rating=4.8172526359558105), Row(user=5760, rating=4.8112993240356445), Row(user=5735, rating=4.798525333404541), Row(user=3787, rating=4.787214279174805)]"
3483,"[Row(user=283, rating=5.102361679077148), Row(user=1213, rating=4.979063034057617), Row(user=3902, rating=4.903412818908691), Row(user=2364, rating=4.885725975036621), Row(user=5297, rating=4.856358051300049), Row(user=101, rating=4.797828197479248), Row(user=527, rating=4.750502586364746), Row(user=5072, rating=4.7340192794799805), Row(user=3960, rating=4.695040702819824), Row(user=2697, rating=4.686054706573486)]"
3503,"[Row(user=4441, rating=6.568270683288574), Row(user=1929, rating=6.294189929962158), Row(user=2673, rating=6.274825096130371), Row(user=2560, rating=6.137550354003906), Row(user=4751, rating=6.1073317527771), Row(user=144, rating=6.098222255706787), Row(user=5297, rating=6.070091247558594), Row(user=2640, rating=6.05815315246582), Row(user=4244, rating=5.967936038970947), Row(user=1813, rating=5.890409469604492)]"
3585,"[Row(user=1102, rating=7.204134941101074), Row(user=5297, rating=7.150847434997559), Row(user=5758, rating=6.70239782333374), Row(user=5004, rating=6.693943500518799), Row(user=2534, rating=6.689769744873047), Row(user=1213, rating=6.602954387664795), Row(user=527, rating=6.545377731323242), Row(user=5328, rating=6.511443138122559), Row(user=5983, rating=6.474958419799805), Row(user=1416, rating=6.438990116119385)]"
2137,"[Row(user=5810, rating=6.30816650390625), Row(user=527, rating=6.061368465423584), Row(user=3657, rating=5.865842819213867), Row(user=745, rating=5.805321216583252), Row(user=283, rating=5.697356224060059), Row(user=2755, rating=5.674452781677246), Row(user=4676, rating=5.4872846603393555), Row(user=5983, rating=5.47639799118042), Row(user=878, rating=5.432362079620361), Row(user=3765, rating=5.390506744384766)]"
3289,"[Row(user=5810, rating=6.816640853881836), Row(user=3545, rating=6.8147382736206055), Row(user=4110, rating=5.927340507507324), Row(user=4676, rating=5.871028423309326), Row(user=745, rating=5.763545036315918), Row(user=3657, rating=5.582976341247559), Row(user=2107, rating=5.5634613037109375), Row(user=269, rating=5.526062965393066), Row(user=821, rating=5.464537620544434), Row(user=239, rating=5.460465908050537)]"
124,"[Row(user=5901, rating=17.131423950195312), Row(user=4676, rating=12.778802871704102), Row(user=4441, rating=12.754538536071777), Row(user=2443, rating=12.428498268127441), Row(user=5603, rating=12.08169174194336), Row(user=1657, rating=11.980515480041504), Row(user=4630, rating=11.800836563110352), Row(user=5119, rating=11.772581100463867), Row(user=500, rating=11.194528579711914), Row(user=3667, rating=11.028009414672852)]"
3174,"[Row(user=1341, rating=4.888910293579102), Row(user=3235, rating=4.713404655456543), Row(user=5901, rating=4.665668487548828), Row(user=2640, rating=4.655740737915039), Row(user=283, rating=4.593769073486328), Row(user=3856, rating=4.584056854248047), Row(user=814, rating=4.556068420410156), Row(user=4052, rating=4.540256023406982), Row(user=5529, rating=4.538851737976074), Row(user=5072, rating=4.489002227783203)]"
1366,"[Row(user=2434, rating=4.907740116119385), Row(user=619, rating=4.829798221588135), Row(user=3448, rating=4.796474456787109), Row(user=468, rating=4.795289993286133), Row(user=5735, rating=4.7943315505981445), Row(user=1459, rating=4.778210639953613), Row(user=381, rating=4.764520645141602), Row(user=417, rating=4.727595329284668), Row(user=3373, rating=4.675663948059082), Row(user=74, rating=4.664180755615234)]"
1986,"[Row(user=527, rating=5.52847957611084), Row(user=141, rating=5.467807292938232), Row(user=2867, rating=5.283473491668701), Row(user=4228, rating=5.123189926147461), Row(user=46, rating=5.103202819824219), Row(user=1157, rating=5.096233367919922), Row(user=246, rating=5.08447265625), Row(user=1756, rating=5.027531623840332), Row(user=4231, rating=4.989678382873535), Row(user=2428, rating=4.933008193969727)]"
1428,"[Row(user=5810, rating=7.841194152832031), Row(user=4676, rating=7.762831211090088), Row(user=5590, rating=6.974004745483398), Row(user=1213, rating=6.579529762268066), Row(user=3657, rating=6.390992641448975), Row(user=1967, rating=6.312058448791504), Row(user=3275, rating=6.212732791900635), Row(user=745, rating=6.167850017547607), Row(user=4244, rating=6.085456848144531), Row(user=283, rating=5.947181224822998)]"
2461,"[Row(user=527, rating=6.2783660888671875), Row(user=4228, rating=5.9276580810546875), Row(user=1756, rating=5.901832103729248), Row(user=46, rating=5.7208662033081055), Row(user=2428, rating=5.471583843231201), Row(user=246, rating=5.415716171264648), Row(user=4231, rating=5.366735458374023), Row(user=5983, rating=5.3498406410217285), Row(user=141, rating=5.3425750732421875), Row(user=4583, rating=5.284587860107422)]"
2883,"[Row(user=283, rating=5.187534809112549), Row(user=2640, rating=5.142955780029297), Row(user=4441, rating=5.140281677246094), Row(user=5122, rating=5.089803218841553), Row(user=5297, rating=4.989309310913086), Row(user=1213, rating=4.9762959480285645), Row(user=2560, rating=4.915384769439697), Row(user=3657, rating=4.880858898162842), Row(user=5072, rating=4.874500274658203), Row(user=5933, rating=4.856074333190918)]"
3733,"[Row(user=283, rating=5.189846992492676), Row(user=1341, rating=5.105279922485352), Row(user=4175, rating=5.019552230834961), Row(user=3296, rating=5.016046047210693), Row(user=3657, rating=5.0035176277160645), Row(user=2339, rating=4.950588226318359), Row(user=5984, rating=4.943002223968506), Row(user=597, rating=4.908681392669678), Row(user=1557, rating=4.904012680053711), Row(user=399, rating=4.8950982093811035)]"
3225,"[Row(user=491, rating=7.043288230895996), Row(user=89, rating=6.8946356773376465), Row(user=4383, rating=6.890010356903076), Row(user=4549, rating=6.723272800445557), Row(user=5214, rating=6.705621719360352), Row(user=4056, rating=6.608682155609131), Row(user=2449, rating=6.2993974685668945), Row(user=2534, rating=6.2769551277160645), Row(user=732, rating=6.105238437652588), Row(user=1416, rating=6.057706832885742)]"
3295,"[Row(user=1341, rating=3.905413866043091), Row(user=2867, rating=3.8154067993164062), Row(user=2694, rating=3.757523775100708), Row(user=283, rating=3.7017874717712402), Row(user=5137, rating=3.6524763107299805), Row(user=1856, rating=3.6315457820892334), Row(user=3856, rating=3.630497932434082), Row(user=5973, rating=3.626795530319214), Row(user=5672, rating=3.623763084411621), Row(user=1171, rating=3.616628885269165)]"
3315,"[Row(user=1341, rating=2.673818588256836), Row(user=2867, rating=2.5467329025268555), Row(user=2694, rating=2.530391216278076), Row(user=283, rating=2.5276944637298584), Row(user=5137, rating=2.4962611198425293), Row(user=3296, rating=2.481166362762451), Row(user=3856, rating=2.480029582977295), Row(user=2363, rating=2.4718189239501953), Row(user=1856, rating=2.467233657836914), Row(user=1171, rating=2.4627037048339844)]"
3110,"[Row(user=4676, rating=8.434436798095703), Row(user=5810, rating=8.057042121887207), Row(user=1213, rating=7.8501667976379395), Row(user=5590, rating=7.483891010284424), Row(user=5297, rating=7.365728378295898), Row(user=4244, rating=7.255189895629883), Row(user=4441, rating=6.752609729766846), Row(user=1967, rating=6.744926452636719), Row(user=3657, rating=6.649866580963135), Row(user=1095, rating=6.522448539733887)]"
3520,"[Row(user=2364, rating=5.219841480255127), Row(user=2618, rating=4.931078910827637), Row(user=1310, rating=4.898839950561523), Row(user=2697, rating=4.858351230621338), Row(user=5297, rating=4.844574928283691), Row(user=5606, rating=4.831686973571777), Row(user=4056, rating=4.750659942626953), Row(user=2066, rating=4.746845245361328), Row(user=3902, rating=4.715044975280762), Row(user=3960, rating=4.708468437194824)]"
2557,"[Row(user=491, rating=7.4176154136657715), Row(user=3570, rating=7.071991920471191), Row(user=4538, rating=6.970911026000977), Row(user=1864, rating=6.64463472366333), Row(user=1847, rating=6.46095085144043), Row(user=784, rating=6.429364204406738), Row(user=381, rating=6.417512893676758), Row(user=978, rating=6.389283180236816), Row(user=1386, rating=6.377504348754883), Row(user=2673, rating=6.377447605133057)]"
2792,"[Row(user=2867, rating=5.214498519897461), Row(user=2441, rating=5.004851818084717), Row(user=4143, rating=4.920643329620361), Row(user=4216, rating=4.897686004638672), Row(user=5400, rating=4.874126434326172), Row(user=5973, rating=4.8358259201049805), Row(user=4166, rating=4.7839674949646), Row(user=101, rating=4.690077304840088), Row(user=3697, rating=4.643302917480469), Row(user=141, rating=4.633146286010742)]"
1879,"[Row(user=491, rating=8.245466232299805), Row(user=4383, rating=7.757559776306152), Row(user=2673, rating=7.370462894439697), Row(user=144, rating=7.021295547485352), Row(user=1929, rating=6.97026252746582), Row(user=784, rating=6.965242385864258), Row(user=540, rating=6.939447402954102), Row(user=3570, rating=6.907521724700928), Row(user=1813, rating=6.900689125061035), Row(user=1864, rating=6.856614112854004)]"
3299,"[Row(user=1213, rating=4.927102565765381), Row(user=5297, rating=4.919696807861328), Row(user=283, rating=4.545208930969238), Row(user=2364, rating=4.5428361892700195), Row(user=527, rating=4.465847015380859), Row(user=5590, rating=4.32489538192749), Row(user=3902, rating=4.258215427398682), Row(user=2502, rating=4.212230682373047), Row(user=1574, rating=4.192839622497559), Row(user=1310, rating=4.164428234100342)]"
2406,"[Row(user=2867, rating=5.28901481628418), Row(user=283, rating=5.253398895263672), Row(user=3902, rating=5.250972747802734), Row(user=527, rating=5.177091121673584), Row(user=1856, rating=5.053006649017334), Row(user=4801, rating=5.021929740905762), Row(user=3296, rating=4.966062545776367), Row(user=567, rating=4.9121012687683105), Row(user=2694, rating=4.903318405151367), Row(user=2339, rating=4.899711608886719)]"
2818,"[Row(user=5590, rating=5.457650184631348), Row(user=527, rating=5.402315139770508), Row(user=4143, rating=5.112800121307373), Row(user=5810, rating=5.0225090980529785), Row(user=1213, rating=4.977063179016113), Row(user=745, rating=4.891263008117676), Row(user=898, rating=4.839452266693115), Row(user=1756, rating=4.835104465484619), Row(user=4231, rating=4.786759376525879), Row(user=4676, rating=4.772696495056152)]"
3768,"[Row(user=4228, rating=5.481297492980957), Row(user=3061, rating=5.477658748626709), Row(user=4583, rating=5.360067844390869), Row(user=4145, rating=5.3425397872924805), Row(user=527, rating=5.204793453216553), Row(user=2364, rating=5.19737434387207), Row(user=5188, rating=5.090559959411621), Row(user=2697, rating=5.051553726196289), Row(user=2449, rating=5.045412540435791), Row(user=3902, rating=5.03122091293335)]"
2011,"[Row(user=2867, rating=5.552364826202393), Row(user=5973, rating=5.403676509857178), Row(user=4143, rating=5.3531622886657715), Row(user=101, rating=5.275859832763672), Row(user=2441, rating=5.220160484313965), Row(user=3902, rating=5.0950927734375), Row(user=4801, rating=5.075175762176514), Row(user=4201, rating=4.999094009399414), Row(user=898, rating=4.991127967834473), Row(user=4166, rating=4.981131553649902)]"
2243,"[Row(user=1341, rating=4.9212727546691895), Row(user=4175, rating=4.891791343688965), Row(user=3657, rating=4.891382694244385), Row(user=5069, rating=4.838768005371094), Row(user=2479, rating=4.811398983001709), Row(user=1557, rating=4.804948806762695), Row(user=283, rating=4.792624473571777), Row(user=2640, rating=4.773087501525879), Row(user=417, rating=4.770137310028076), Row(user=5984, rating=4.756070137023926)]"
985,"[Row(user=283, rating=7.2068939208984375), Row(user=5072, rating=7.061878681182861), Row(user=4441, rating=7.025802135467529), Row(user=1213, rating=7.002630710601807), Row(user=5122, rating=6.909037113189697), Row(user=5297, rating=6.907861232757568), Row(user=1319, rating=6.767353057861328), Row(user=2364, rating=6.7419562339782715), Row(user=2311, rating=6.72597074508667), Row(user=2618, rating=6.712757110595703)]"
1805,"[Row(user=527, rating=5.684515953063965), Row(user=4228, rating=5.477418422698975), Row(user=3902, rating=5.415792465209961), Row(user=4145, rating=5.360805988311768), Row(user=2449, rating=5.3335442543029785), Row(user=5983, rating=5.3233642578125), Row(user=2339, rating=5.318642616271973), Row(user=2867, rating=5.240472316741943), Row(user=2141, rating=5.2358574867248535), Row(user=2534, rating=5.209924221038818)]"
3005,"[Row(user=2364, rating=5.106600284576416), Row(user=5258, rating=5.095757007598877), Row(user=5188, rating=5.03948450088501), Row(user=3902, rating=5.009805202484131), Row(user=2697, rating=5.000195503234863), Row(user=2066, rating=4.936639308929443), Row(user=283, rating=4.9077558517456055), Row(user=2339, rating=4.863360404968262), Row(user=5003, rating=4.86277437210083), Row(user=86, rating=4.850151062011719)]"
3515,"[Row(user=1341, rating=4.743255615234375), Row(user=607, rating=4.341711044311523), Row(user=3856, rating=4.334820747375488), Row(user=814, rating=4.3239617347717285), Row(user=5529, rating=4.322636127471924), Row(user=3235, rating=4.288638114929199), Row(user=4052, rating=4.262416839599609), Row(user=4944, rating=4.2477521896362305), Row(user=135, rating=4.232199668884277), Row(user=2145, rating=4.208433628082275)]"
99,"[Row(user=527, rating=7.300870418548584), Row(user=4228, rating=6.6685566902160645), Row(user=745, rating=6.653867721557617), Row(user=5983, rating=6.554633617401123), Row(user=2755, rating=6.51466178894043), Row(user=1756, rating=6.293234825134277), Row(user=5810, rating=6.111652374267578), Row(user=246, rating=6.108163833618164), Row(user=4844, rating=5.878978729248047), Row(user=141, rating=5.87132453918457)]"
2869,"[Row(user=1341, rating=5.586172580718994), Row(user=2694, rating=5.358580112457275), Row(user=4175, rating=5.308427810668945), Row(user=3296, rating=5.204008102416992), Row(user=121, rating=5.160908222198486), Row(user=5967, rating=5.1529340744018555), Row(user=5672, rating=5.150148391723633), Row(user=2313, rating=5.148566246032715), Row(user=2339, rating=5.147859573364258), Row(user=417, rating=5.1460418701171875)]"
30,"[Row(user=491, rating=8.870134353637695), Row(user=5297, rating=8.320867538452148), Row(user=2673, rating=8.160398483276367), Row(user=4383, rating=7.841116905212402), Row(user=144, rating=7.667085647583008), Row(user=599, rating=7.659854888916016), Row(user=1416, rating=7.6088104248046875), Row(user=4244, rating=7.559741497039795), Row(user=207, rating=7.547613143920898), Row(user=4549, rating=7.3758111000061035)]"
942,"[Row(user=3657, rating=5.742980480194092), Row(user=1341, rating=5.648561477661133), Row(user=5810, rating=5.631868839263916), Row(user=882, rating=5.599513530731201), Row(user=283, rating=5.505096435546875), Row(user=2640, rating=5.482346057891846), Row(user=4052, rating=5.441936016082764), Row(user=2107, rating=5.424842357635498), Row(user=878, rating=5.419177055358887), Row(user=3856, rating=5.388548374176025)]"
1702,"[Row(user=5783, rating=5.417071342468262), Row(user=5973, rating=4.966825485229492), Row(user=4143, rating=4.870355129241943), Row(user=1319, rating=4.824058532714844), Row(user=101, rating=4.789367198944092), Row(user=421, rating=4.734710693359375), Row(user=3979, rating=4.717476844787598), Row(user=430, rating=4.652334690093994), Row(user=5668, rating=4.600554466247559), Row(user=898, rating=4.558041095733643)]"
3372,"[Row(user=2449, rating=6.070559024810791), Row(user=2534, rating=5.808187961578369), Row(user=491, rating=5.661800384521484), Row(user=3448, rating=5.652125358581543), Row(user=2339, rating=5.602510929107666), Row(user=5004, rating=5.575951099395752), Row(user=89, rating=5.572606086730957), Row(user=4145, rating=5.545612812042236), Row(user=5141, rating=5.46683931350708), Row(user=1754, rating=5.450479030609131)]"
3048,"[Row(user=1213, rating=5.210443496704102), Row(user=4441, rating=5.143313884735107), Row(user=5783, rating=5.112887382507324), Row(user=1319, rating=4.769580841064453), Row(user=4676, rating=4.691843509674072), Row(user=2443, rating=4.656215667724609), Row(user=5297, rating=4.656062602996826), Row(user=4565, rating=4.6423187255859375), Row(user=283, rating=4.6392011642456055), Row(user=5901, rating=4.621534824371338)]"
3578,"[Row(user=210, rating=5.894060134887695), Row(user=4028, rating=5.713964462280273), Row(user=1573, rating=5.711172103881836), Row(user=2329, rating=5.680605888366699), Row(user=4703, rating=5.658015251159668), Row(user=815, rating=5.612569808959961), Row(user=3772, rating=5.600061416625977), Row(user=2441, rating=5.526488304138184), Row(user=153, rating=5.510805130004883), Row(user=168, rating=5.490889549255371)]"
1090,"[Row(user=1341, rating=5.6076226234436035), Row(user=5672, rating=5.286974906921387), Row(user=4175, rating=5.191288471221924), Row(user=2694, rating=5.169404983520508), Row(user=3149, rating=5.0947980880737305), Row(user=1456, rating=5.0656585693359375), Row(user=3296, rating=5.054756164550781), Row(user=5204, rating=5.052334785461426), Row(user=5137, rating=5.045401573181152), Row(user=5332, rating=5.04268741607666)]"
901,"[Row(user=1341, rating=5.176511764526367), Row(user=4175, rating=4.909634590148926), Row(user=784, rating=4.800256729125977), Row(user=3039, rating=4.781686782836914), Row(user=3235, rating=4.772062301635742), Row(user=2527, rating=4.7522125244140625), Row(user=2640, rating=4.751081466674805), Row(user=1557, rating=4.718891143798828), Row(user=5984, rating=4.712399482727051), Row(user=2981, rating=4.711867809295654)]"
1371,"[Row(user=3902, rating=5.020757675170898), Row(user=283, rating=4.985591411590576), Row(user=2364, rating=4.899056434631348), Row(user=527, rating=4.861582279205322), Row(user=2697, rating=4.748337745666504), Row(user=2867, rating=4.737882137298584), Row(user=4801, rating=4.723905086517334), Row(user=5188, rating=4.719000816345215), Row(user=2295, rating=4.705207347869873), Row(user=5297, rating=4.675647735595703)]"
2361,"[Row(user=2982, rating=4.986022472381592), Row(user=489, rating=4.965752601623535), Row(user=1459, rating=4.959725856781006), Row(user=2434, rating=4.954927444458008), Row(user=381, rating=4.897432327270508), Row(user=1535, rating=4.826821804046631), Row(user=3545, rating=4.686831474304199), Row(user=112, rating=4.529811859130859), Row(user=5793, rating=4.514955043792725), Row(user=5588, rating=4.488361358642578)]"
302,"[Row(user=210, rating=5.660355567932129), Row(user=4028, rating=5.577980995178223), Row(user=1573, rating=5.563650608062744), Row(user=4703, rating=5.546658039093018), Row(user=3772, rating=5.490655899047852), Row(user=815, rating=5.44877815246582), Row(user=1341, rating=5.444742679595947), Row(user=5672, rating=5.411612033843994), Row(user=640, rating=5.403233051300049), Row(user=168, rating=5.374772548675537)]"
652,"[Row(user=4676, rating=10.167800903320312), Row(user=5810, rating=9.998285293579102), Row(user=3275, rating=9.028454780578613), Row(user=3545, rating=8.969537734985352), Row(user=745, rating=8.801871299743652), Row(user=4493, rating=8.457008361816406), Row(user=2135, rating=8.123095512390137), Row(user=1549, rating=7.942195415496826), Row(user=5573, rating=7.76332426071167), Row(user=4110, rating=7.7001447677612305)]"
1202,"[Row(user=491, rating=9.510574340820312), Row(user=4383, rating=8.345437049865723), Row(user=4703, rating=7.526954650878906), Row(user=619, rating=7.517784595489502), Row(user=2297, rating=7.477644920349121), Row(user=3373, rating=7.317211627960205), Row(user=3570, rating=7.314337730407715), Row(user=1864, rating=7.28359317779541), Row(user=978, rating=7.2427849769592285), Row(user=599, rating=7.232303619384766)]"
184,"[Row(user=5810, rating=6.806323528289795), Row(user=5328, rating=6.312110900878906), Row(user=4244, rating=6.261124610900879), Row(user=5297, rating=6.2380595207214355), Row(user=4676, rating=6.162625789642334), Row(user=1213, rating=6.136380195617676), Row(user=5590, rating=6.011542320251465), Row(user=1095, rating=6.011264801025391), Row(user=5758, rating=5.958749294281006), Row(user=1102, rating=5.844212055206299)]"
3214,"[Row(user=2560, rating=6.534586429595947), Row(user=4441, rating=5.921363830566406), Row(user=540, rating=5.8223724365234375), Row(user=3235, rating=5.82094669342041), Row(user=1813, rating=5.7492995262146), Row(user=2311, rating=5.735612869262695), Row(user=532, rating=5.7305908203125), Row(user=4383, rating=5.720557689666748), Row(user=4703, rating=5.67613410949707), Row(user=5527, rating=5.545030117034912)]"
313,"[Row(user=5901, rating=7.875120162963867), Row(user=4441, rating=7.756196022033691), Row(user=2560, rating=7.02302360534668), Row(user=1319, rating=6.705460548400879), Row(user=2443, rating=6.50607967376709), Row(user=5325, rating=6.469782829284668), Row(user=2618, rating=6.461215019226074), Row(user=200, rating=6.454902172088623), Row(user=2202, rating=6.309493064880371), Row(user=5783, rating=6.185176849365234)]"
2543,"[Row(user=5901, rating=6.920462131500244), Row(user=4427, rating=6.793715953826904), Row(user=3235, rating=6.774266242980957), Row(user=2202, rating=6.664301872253418), Row(user=2560, rating=6.526045799255371), Row(user=532, rating=6.483869552612305), Row(user=1813, rating=6.417298316955566), Row(user=4441, rating=6.339264392852783), Row(user=1657, rating=6.279026031494141), Row(user=814, rating=6.1826276779174805)]"
3033,"[Row(user=2329, rating=5.578801155090332), Row(user=814, rating=5.188812255859375), Row(user=906, rating=5.078917503356934), Row(user=4427, rating=5.049920082092285), Row(user=4936, rating=5.0410661697387695), Row(user=5901, rating=5.021402359008789), Row(user=5973, rating=5.002138137817383), Row(user=4201, rating=5.000279426574707), Row(user=1849, rating=4.993509292602539), Row(user=2431, rating=4.993317127227783)]"
1836,"[Row(user=5297, rating=6.910165786743164), Row(user=4244, rating=6.8792548179626465), Row(user=2673, rating=6.830184459686279), Row(user=5328, rating=6.517781734466553), Row(user=1213, rating=6.504025459289551), Row(user=207, rating=6.465576171875), Row(user=5758, rating=6.3973069190979), Row(user=217, rating=6.378594875335693), Row(user=5810, rating=6.374841213226318), Row(user=2696, rating=6.346815586090088)]"
2446,"[Row(user=5297, rating=5.185308933258057), Row(user=4549, rating=4.775158405303955), Row(user=2364, rating=4.752917766571045), Row(user=1213, rating=4.711032390594482), Row(user=484, rating=4.560965061187744), Row(user=283, rating=4.555828094482422), Row(user=89, rating=4.501379489898682), Row(user=5188, rating=4.496628284454346), Row(user=2560, rating=4.4928879737854), Row(user=5560, rating=4.492354393005371)]"
2566,"[Row(user=5901, rating=6.598377704620361), Row(user=4676, rating=6.028074264526367), Row(user=5783, rating=6.00955867767334), Row(user=2443, rating=5.782738208770752), Row(user=430, rating=5.5824151039123535), Row(user=4441, rating=5.266977787017822), Row(user=3667, rating=5.233798980712891), Row(user=3275, rating=5.213799953460693), Row(user=5603, rating=5.070234298706055), Row(user=2003, rating=5.068478107452393)]"
2696,"[Row(user=4676, rating=7.724907398223877), Row(user=5810, rating=7.538676738739014), Row(user=1213, rating=6.740934371948242), Row(user=5590, rating=6.718267917633057), Row(user=3657, rating=6.467619895935059), Row(user=4244, rating=6.227770805358887), Row(user=1967, rating=6.225079536437988), Row(user=283, rating=6.123196125030518), Row(user=4565, rating=6.047942161560059), Row(user=878, rating=6.047658443450928)]"
2766,"[Row(user=491, rating=8.827563285827637), Row(user=4383, rating=8.342692375183105), Row(user=4703, rating=7.136957168579102), Row(user=540, rating=7.007556915283203), Row(user=1864, rating=6.693639278411865), Row(user=3787, rating=6.634040355682373), Row(user=599, rating=6.603632926940918), Row(user=784, rating=6.575545310974121), Row(user=2297, rating=6.566997528076172), Row(user=5214, rating=6.53816556930542)]"
