,movieId,title,genres,avg_rating
42037,162994,Dancin' It's On (2015),Drama|Romance,3.75
42038,162996,The Black Hole (2015),Sci-Fi|Thriller,3.75
42039,162998,Wonder Women!: The Untold Story of American Superheroines (2012),Documentary,3.8
42040,163000,I'm Staying (2007),Comedy|Drama|Fantasy,3.73
42041,163002,Second Coming (2014),Drama,3.38
42042,163004,Shell (2012),Drama,3.38
42043,163006,Hands of Stone (2016),Drama,2.76
42044,163008,Gun Hill (2014),Action,1.0
42045,163010,Bad Dad Rehab,(no genres listed),4.0
42046,163012,The Manipulator (1971),Horror,3.5
42047,163014,Uncle P (2007),Children|Comedy,2.5
42048,163016,Bending the Rules (2013),(no genres listed),4.0
42049,163018,A Lovasíjász,Adventure|Documentary,3.5
42050,163020,The Fits (2016),Drama,3.24
42051,163022,Morris from America (2016),Drama|Romance,2.99
42052,163024,Figli – Hijos (2001),(no genres listed),3.67
42053,163026,The Lost Honour of Christopher Jefferies (2014),(no genres listed),3.67
42054,163028,Nocturna (2015),Horror|Thriller,3.25
42055,163030,Arianna (2015),Drama,3.88
42056,163032,What's Between Us (2015),Drama,3.83
42057,163034,Sky (2015),Drama,3.4
42058,163036,Fools on the Hill (2012),Documentary,1.75
42059,163038,The Triple Echo (1972),(no genres listed),3.5
42060,163040,War Book (2014),(no genres listed),3.5
42061,163042,A Life for a Life (1916),(no genres listed),3.0
42062,163044,Pikadero (2015),Comedy|Drama,4.5
42063,163046,Hattrick (2007),(no genres listed),3.0
42064,163048,The Last Heist (2016),Action,2.04
42065,163050,Desperate Man Blues (2003),Documentary,3.0
42066,163052,Cool Kids Don't Cry (2012),Children|Drama|Romance,3.21
42067,163054,Burning Bodhi (2015),Drama,4.0
42068,163056,Shin Godzilla (2016),Action|Adventure|Fantasy|Sci-Fi,3.37
42069,163058,"Be Silent, Sorrow, Be Silent (1918)",(no genres listed),3.0
42070,163060,The Green Elephant (1999),Drama,2.69
42071,163062,Sniper: Special Ops (2016),Action|War,1.79
42072,163064,Hard Target 2 (2016),Action|Thriller,2.35
42073,163066,Rabbit Seasoning (1952),Animation|Children|Comedy,3.67
42074,163068,Killing Salazar (2016),Action,1.38
42075,163070,Honey 3 (2016),Comedy,2.31
42076,163072,Winnie Pooh (1969),Animation|Children,3.93
42077,163076,Jean-Claude Van Johnson (2016),Comedy,3.14
42078,163078,The Golden Fortress (1974),(no genres listed),3.5
42079,163080,Julius Caesar (1950),(no genres listed),3.0
42080,163084,The Savage (1952),Action|Western,3.0
42081,163086,Bad for Each Other (1953),Drama,
42082,163088,Secret of the Incas (1954),Action|Horror|Thriller,3.17
42083,163092,The Intervention (2016),Comedy|Drama,2.91
42084,163094,The Sea of Trees (2016),Drama,3.39
42085,163096,Antony and Cleopatra (1972),Drama,4.0
42086,163098,The Dark Mist (1996),Action|Adventure|Fantasy|Sci-Fi,
42087,163100,"My Father, Rua Alguem 5555 (2004)",Drama,
42088,163102,Highway Patrolman (1991),Action|Drama,3.88
42089,163104,Showman (1963),(no genres listed),3.0
42090,163106,Street Fighter IV: The Ties That Bind (2009),Action|Animation,3.0
42091,163108,Función de noche (1981),Drama,3.75
42092,163110,La pelle (1981),Drama|War,2.67
42093,163112,Winnie the Pooh Goes Visiting (1971),Animation,3.94
42094,163116,The Peace Killers (1971),Action|Crime|Drama,2.5
42095,163118,XOXO (2016),Drama,2.89
42096,163120,Honeymoon (2013),Drama,4.0
42097,163122,Bodom (2016),Horror,2.25
42098,163124,"Poverty, Inc. (2014)",Documentary,3.58
42099,163126,Terra (2015),Documentary,3.58
42100,163128,Love Hurt's (2002),Drama|Romance,2.63
42101,163130,Cinema Six (2013),(no genres listed),2.75
42102,163132,Something Evil (1972),Horror,2.67
42103,163134,Your Name. (2016),Animation|Drama|Fantasy|Romance,4.11
42104,163136,Psiconautas (2015),Animation,3.98
42105,163138,Refrigerantes e Canções de Amor (2016),Comedy|Romance,4.0
42106,163140,My Babysitter's a Vampire (2010),Adventure|Children|Comedy|Fantasy,2.56
42107,163142,The Rooftop (2013),Action|Comedy|Drama,3.63
42108,163144,Window Water Baby Moving (1959),Documentary,3.11
42109,163146,Dan Soder: Not Special (2016),Comedy,
42110,163148,Aurora (2014),Drama,2.83
42111,163150,Aurora (1998),Adventure|Drama|Sci-Fi,2.0
42112,163152,Aurora (2006),Drama,3.0
42113,163154,Boat Builders (1938),Animation,3.0
42114,163156,A Night at the Ritz (1935),Comedy,
42115,163158,Affair With A Stranger (1953),Drama|Romance,
42116,163160,Stella (1950),(no genres listed),
42117,163162,Wabash Avenue (1950),(no genres listed),2.5
42118,163164,"Red, Hot and Blue (1949)",Comedy|Crime,
42119,163166,Footlight Serenade (1942),(no genres listed),
42120,163168,Captain Caution (1940),Action|Adventure|Romance,
42121,163170,The Sharkfighters (1956),Adventure,4.0
42122,163172,Chief Crazy Horse (1955),Western,
42123,163174,Samson and Delilah (1984),Action|Adventure|Fantasy,
42124,163176,The Bandit Of Zhobe (1959),(no genres listed),
42125,163178,Timbuktu (1959),War,2.5
42126,163180,Asunder (1998),Drama|Mystery|Romance|Thriller,
42127,163184,Brides Are Like That (1936),Comedy|Romance,
42128,163188,Challenge to be Free (1975),Children|Drama,
42129,163190,Chevolution (2008),Documentary,3.25
42130,163194,Davy Crockett and the River Pirates (1956),Action|Adventure|Children,4.0
42131,163196,Deep Core (2000),Action|Sci-Fi|Thriller,2.5
42132,163198,Flaming Feather (1952),Western,
42133,163200,Devil's Canyon (1953),Action|Crime|Drama|Western,
42134,163202,Do You Believe in Miracles? The Story of the 1980 U.S. Hockey Team (2002),Documentary,2.0
42135,163204,Flight Lieutenant (1942),Drama,
42136,163206,Forsaken (2016),Horror,2.75
42137,163208,Gargoyles (1972),Fantasy|Horror,2.69
42138,163210,Gun Brothers (1956),(no genres listed),
42139,163212,Hot Money (1936),Comedy,
42140,163214,Killjoy (1981),Mystery|Thriller,
42141,163216,Lilith (2011),Horror,
42142,163218,The Thirsting (2006),(no genres listed),1.25
42143,163220,Lord Byron of Broadway (1930),(no genres listed),
42144,163222,Love Begins at Twenty (1936),Comedy|Romance,
42145,163224,Murder by an Aristocrat (1936),(no genres listed),
42146,163228,Our Gang (1922),(no genres listed),3.5
42147,163230,Petticoat Larceny (1943),Comedy,
42148,163232,Refuge (2013),Thriller,5.0
42149,163234,Refuge (2010),Drama|Romance,5.0
42150,163236,Triumphs of a Man Called Horse (1983),(no genres listed),1.75
42151,163238,Mexico's Most Wanted (2013),(no genres listed),3.0
42152,163240,Here Is Harold (2014),Comedy|Drama,3.25
42153,163242,Sequoia (2014),Comedy|Drama|Romance,3.83
42154,163244,Sequoia (1935),Adventure,
42155,163246,Seven Years Bad Luck (1921),Comedy,2.75
42156,163250,The Architect (2016),(no genres listed),3.67
42157,163252,The Architect (2008),Drama,
42158,163254,The Cuckoos (1930),(no genres listed),
42159,163256,The Falcon and the Co-Eds (1943),Crime|Drama|Mystery,3.5
42160,163258,The Falcon in Danger (1943),Crime|Mystery,
42161,163260,The Falcon in Hollywood (1944),Crime|Drama|Mystery,3.0
42162,163262,The Falcon in San Francisco (1945),Crime|Mystery,3.5
42163,163264,The Falcon's Brother (1942),Crime|Drama|Mystery,
42164,163266,The Falcon Out West (1944),Crime|Drama|Mystery,
42165,163268,The Falcon's Alibi (1946),Crime|Mystery,
42166,163270,The Falcon's Adventure (1946),Crime|Drama|Mystery,
42167,163272,The Falcon Takes Over (1942),Crime|Mystery,3.0
42168,163274,The Forest (1982),Horror,1.67
42169,163278,The Forest (2002),Drama|Romance,2.5
42170,163280,Creature Unknown (2004),(no genres listed),2.5
42171,163284,The Gal Who Took the West (1949),Action|Comedy|Romance|Western,
42172,163286,The Mermaid (1904),Fantasy,3.5
42173,163288,Those Three French Girls (1930),(no genres listed),
42174,163290,Three Men on a Horse (1936),Comedy,
42175,163292,Torchy Blane in Panama (1938),Comedy|Crime,2.5
42176,163294,Traveling Saleslady (1935),Comedy|Romance,2.0
42177,163296,Moss Rose (1947),Mystery|Thriller,2.33
42178,163298,"No, No, Nanette (1940)",(no genres listed),1.0
42179,163300,The Veils of Bagdad (1953),Action|Adventure|Drama,1.0
42180,163302,La vie très privée de monsieur Sim (2015),Comedy|Drama,3.08
42181,163304,Eyes of a Thief (2014),Drama,2.83
42182,163306,On the Other Side (2016),Drama,3.0
42183,163308,Greetings From Fukushima (2016),Drama,3.08
42184,163310,A Visit with Truman Capote (1966),Documentary,3.0
42185,163312,Dhamaal (2007),Comedy,3.55
42186,163314,Larry Kramer In Love & Anger (2015),Documentary,3.29
42187,163316,Atop the Fourth Wall: The Movie (2015),(no genres listed),4.0
42188,163318,Wondrous Boccaccio (2015),Comedy|Drama,3.6
42189,163320,Two for Tonight (1935),Comedy,
42190,163322,Mississippi (1935),(no genres listed),3.5
42191,163324,Here Is My Heart (1934),(no genres listed),
42192,163326,She Loves Me Not (1934),(no genres listed),
42193,163328,Too Much Harmony (1933),Comedy,2.5
42194,163332,The Big Broadcast (1932),(no genres listed),3.5
42195,163334,Star Spangled Rhythm (1942),Comedy,3.0
42196,163336,Birth of the Blues (1941),(no genres listed),3.0
42197,163338,Rhythm on the River (1940),(no genres listed),
42198,163344,East Side of Heaven (1939),Children|Comedy,
42199,163350,Waikiki Wedding (1937),Comedy|Romance,3.0
42200,163352,Variety Girl (1947),Comedy,3.0
42201,163354,Welcome Stranger (1947),Comedy,
42202,163356,Duffy's Tavern (1945),Comedy,
42203,163358,Out of This World (1945),Comedy|Romance,
42204,163360,Here Come the Waves (1944),Comedy|Romance,2.5
42205,163362,Dixie (1943),Comedy,
42206,163364,They Got Me Covered (1943),Comedy,
42207,163366,Little Boy Lost (1953),Drama,3.5
42208,163368,Just for You (1952),Comedy,
42209,163370,Mr. Music (1950),Comedy|Romance,3.0
42210,163372,Riding High (1950),Comedy,
42211,163374,Top o' the Morning (1949),(no genres listed),
42212,163376,Natural Selection (2016),Drama,3.0
42213,163378,Say One for Me (1959),(no genres listed),2.5
42214,163380,Dr. Cook's Garden (1971),Drama|Thriller,
42215,163382,My New Partner II (1990),Action|Comedy,3.0
42216,163384,Ripoux 3 (2003),Comedy,2.5
42217,163386,Winnie the Pooh and the Day of Concern (1972),Animation,3.84
42218,163388,The Mouse Comes to Dinner (1945),Animation|Comedy,3.35
42219,163390,Chasing Great (2016),Documentary,2.17
42220,163392,Nahid (2016),Drama,3.0
42221,163396,The Vanishing Prairie (1954),Documentary,3.67
42222,163398,"Joshua Tree, 1951: A Portrait of James Dean (2012)",(no genres listed),3.0
42223,163400,White Wilderness (1958),(no genres listed),1.75
42224,163402,Travolto Dagli Affetti Familiari (1978),(no genres listed),
42225,163404,The Curse of the Green Eyes (1964),Horror,5.0
42226,163408,Martin's Day (1985),(no genres listed),3.0
42227,163410,Mr. Patman (1981),(no genres listed),4.0
42228,163412,Gabi on the Roof in July (2010),Comedy,4.0
42229,163414,The Baltimore Bullet (1980),Comedy|Crime|Drama,3.5
42230,163418,The Man from Galveston (1963),(no genres listed),
42231,163420,Iyer the Great (1990),Mystery,4.0
42232,163422,Maheshinte Prathikaaram (2016),Comedy|Drama,3.5
42233,163424,The Three Must-Get-Theres (1922),(no genres listed),3.3
42234,163426,Jeff Foxworthy & Larry the Cable Guy: We've Been Thinking (2016),Comedy,2.06
42235,163428,Tirano Banderas (1993),Drama,3.0
42236,163430,A Simple Story (1991),Drama,4.0
42237,163432,Open Doors (1990),Drama,3.5
42238,163436,L'oeuvre au noir (1988),Drama,2.0
42239,163438,Il caso Moro (1986),Drama,2.75
42240,163440,Letters from Marusia (1976),Drama,2.0
42241,163444,Wind from the East (1970),Drama,3.0
42242,163446,Under The Sign Of Scorpio (1969),Drama,
42243,163448,I sette Fratelli Cervi (1968),(no genres listed),3.5
42244,163450,We Still Kill the Old Way (1967),Crime|Mystery|Thriller,3.43
42245,163452,A Man for Burning (1962),Drama,3.0
42246,163454,Himmatwala (2013),(no genres listed),1.25
42247,163456,Tees Maar Khan (2010),Action|Comedy,1.64
42248,163458,Rascals (2011),Comedy,2.0
42249,163460,God Tussi Great Ho (2008),Comedy,1.93
42250,163462,Khiladi 786 (2012),Action|Comedy,1.83
42251,163464,Demon (2015),Horror|Thriller,3.17
42252,163466,Housefull (2010),Comedy|Drama|Romance,3.36
42253,163468,Maz Jobrani: I'm Not a Terrorist But I've Played One on TV (2015),Comedy,3.0
42254,163470,Murder 2 (2011),Action|Crime|Drama,3.31
42255,163472,Murder 3 (2013),Thriller,3.17
42256,163474,The Ardennes (2015),Crime|Drama,3.24
42257,163476,Batman Unlimited: Mech vs. Mutants (2016),Animation,2.3
42258,163478,Birdemic 2: The Resurrection (2013),Action|Comedy|Horror|Sci-Fi,1.72
42259,163480,The Search (2014),Drama,3.5
42260,163482,Haunted Changi (2010),(no genres listed),2.25
42261,163484,The Vaughn Sister (2010),Comedy|Drama,3.0
42262,163486,Akkare Akkare Akkare (1990),Comedy,
42263,163488,Yodha (1992),Action|Comedy,3.0
42264,163490,Once Again (2016),(no genres listed),3.5
42265,163492,Black Road (2015),Sci-Fi|Thriller,2.58
42266,163494,Bachelors (2015),Comedy,2.67
42267,163496,The Tunnel (2016),Drama,3.61
42268,163498,Polikushka (1922),(no genres listed),3.5
42269,163502,Just Call Me Nobody (2010),Comedy,2.0
42270,163504,Little Sister (2016),Comedy,3.06
42271,163506,Mourning Rock (2000),(no genres listed),4.0
42272,163508,Certain Women (2016),Drama,3.42
42273,163510,The Happiest Day in the Life of Olli Mäki (2016),Drama,3.74
42274,163512,Aquarius (2016),Drama,3.66
42275,163514,Chasing the Devil (2014),Horror,3.14
42276,163517,The Home Teachers (2004),Comedy,3.0
42277,163519,Mouse in Manhattan (1945),Animation|Comedy,3.36
42278,163521,Comedy Central Roast of Denis Leary (2003),Comedy,2.86
42279,163523,Comedy Central Roast of Jeff Foxworthy (2005),Comedy,2.79
42280,163525,Comedy Central Roast of Larry the Cable Guy (2009),Comedy,2.39
42281,163527,Comedy Central Roast of David Hasselhoff (2010),Comedy,3.18
42282,163529,Comedy Central Roast of Roseanne (2012),Comedy,2.86
42283,163531,Comedy Central Roast of Joan Rivers (2009),Comedy,2.86
42284,163533,I'll Sleep When I'm Dead (2016),Documentary,3.0
42285,163535,Terra Nova (2008),Action|Drama|Thriller,3.17
42286,163537,Miesten välisiä keskusteluja (2013),(no genres listed),3.0
42287,163539,Before the Winter Chill (2013),Drama,3.67
42288,163541,Guernica (2016),Drama|Romance|War,3.0
42289,163543,The Legend of Nigger Charley (1972),Action|Crime|Western,3.25
42290,163545,Dark August (1976),Horror|Mystery,2.0
42291,163547,Equity (2016),Drama,2.87
42292,163549,Argentino QL (2016),Comedy,2.0
42293,163551,Cruel Will (2013),Horror|Thriller,5.0
42294,163553,Cash Only (2015),Crime|Drama|Thriller,3.22
42295,163555,Ingrid Bergman in Her Own Words (2015),Documentary,3.14
42296,163557,Jack (2014),Drama,3.5
42297,163559,Two Wrongs (2015),Thriller,4.0
42298,163561,Amityville Terror (2016),Horror,2.5
42299,163563,Can We Take a Joke? (2015),Documentary,3.58
42300,163565,The Jungle (2013),Thriller,2.67
42301,163567,MamaBoy,(no genres listed),4.0
42302,163569,Virtual Revolution (2016),Sci-Fi,3.37
42303,163571,Landmine Goes Click (2015),Action|Crime|Drama|Thriller,3.54
42304,163573,Bigfoot: The Lost Coast Tapes (2012),Horror|Mystery|Thriller,2.75
42305,163576,Pablo Escobar: King of Cocaine (1998),Documentary,3.33
42306,163583,jazzy@32 (a true story) (2016),(no genres listed),3.0
42307,163585,David Lynch: The Art Life (2016),(no genres listed),3.47
42308,163587,Waffle Street (2015),Comedy|Drama,3.09
42309,163589,Who's Driving Doug (2016),Drama,2.75
42310,163591,Rainbow (2015),(no genres listed),3.42
42311,163593,Where the Road Runs Out (2014),Children|Drama|Romance,3.75
42312,163595,Coming to Terms (2013),(no genres listed),3.5
42313,163597,No Letting Go (2016),(no genres listed),4.33
42314,163599,The Work and the Glory (2004),Drama|Romance,3.5
42315,163601,The Work and the Glory II: American Zion (2005),Drama,3.5
42316,163603,The Work and the Glory III: A House Divided (2006),Drama,3.5
42317,163605,"The Book of Mormon Movie, Volume 1: The Journey (2003)",(no genres listed),3.5
42318,163607,Caffeinated (2015),(no genres listed),
42319,163609,The Greater Good (2011),Documentary|Drama,
42320,163611,Erebus: Operation Overdue (2014),Documentary,3.5
42321,163613,The Milky Way (2014),(no genres listed),5.0
42322,163615,Citizen Soldier (2016),Action|Documentary,3.58
42323,163617,The Phone Call (2013),Drama,3.75
42324,163619,The Mini-Skirt Mob (1968),Action|Thriller,2.0
42325,163621,Hell's Belles (1969),Action|Drama,
42326,163623,The Cycle Savages (1969),Action|Drama,
42327,163625,The One (2011),Comedy|Drama|Romance,3.0
42328,163627,Channel 13 (1987),Horror,
42329,163629,Been Down So Long It Looks Like Up To Me (1971),Drama,
42330,163631,Last Summer (2013),Drama|Romance,3.42
42331,163633,Buried Alive (2007),Action|Adventure|Horror|Thriller,2.83
42332,163635,Coaching Colburn (2015),Documentary,3.0
42333,163637,L'assedio dell'Alcazar (1940),(no genres listed),2.5
42334,163639,DC Super Hero Girls: Hero of the Year (2016),Animation,3.38
42335,163641,Invoked (2015),Horror|Mystery|Thriller,1.67
42336,163643,Resurrection (2016),Horror,3.0
42337,163645,Hacksaw Ridge (2016),Drama|War,3.89
42338,163647,Archivo 253 (2015),Horror,2.63
42339,163649,Fairlane Road (2016),Horror|Mystery|Thriller,4.0
42340,163651,Night of the Wild (2015),Horror|Thriller,4.5
42341,163653,David Cross: Making America Great Again (2016),Comedy,3.12
42342,163655,Espace détente (2005),Comedy,4.0
42343,163659,Paanch (2003),(no genres listed),3.0
42344,163661,Rat Fever (2012),Drama,2.67
42345,163663,Other People (2016),Drama,3.39
42346,163665,The First Annual 'On Cinema' Oscar Special (2013),Comedy,4.0
42347,163667,Travis (2004),(no genres listed),2.0
42348,163669,Out of My Hand (2015),Drama,3.0
42349,163671,The Crazy Family (1984),Comedy|Drama,3.44
42350,163673,School in the Crosshairs (1981),Fantasy|Sci-Fi,2.38
42351,163675,Kill (2008),(no genres listed),3.25
42352,163677,Ode (1999),(no genres listed),3.0
42353,163679,People of a Feather (2012),Documentary,5.0
42354,163681,Mostly Ghostly 3: One Night in Doom House (2016),Children|Fantasy|Horror,2.13
42355,163683,Getulio (2014),Drama,3.17
42356,163685,The Star of Bethlehem (2007),Documentary,
42357,163687,The Black Test Car (1962),Action|Drama|Thriller,3.25
42358,163689,Tropicália (2012),Documentary,2.38
42359,163691,City 40 (2016),Documentary,3.15
42360,163693,"Detective Bureau 2-3: Go to Hell, Bastards! (1963)",Action,3.56
42361,163695,The King of Pigs (2011),Animation,3.88
42362,163697,Siccîn (2014),Horror,5.0
42363,163699,Fall of Ming (2013),Drama,3.83
42364,163701,Siccin 3: Cürmü Ask (2016),Horror,0.63
42365,163703,Sabit Kanca 2 (2014),Comedy,
42366,163705,Sabit kanca (2013),Comedy,1.0
42367,163707,Musallat 2: Lanet (2011),Horror,
42368,163709,Kanal-i-zasyon (2009),(no genres listed),1.5
42369,163711,Haunted (2007),Crime|Horror|Thriller,
42370,163713,Rampage: Capital Punishment (2014),Action|Crime|Thriller,3.08
42371,163715,Rampage: President Down (2016),Action|Crime|Thriller,2.92
42372,163717,It Doesn't Hurt Me (2006),Drama|Romance,3.61
42373,163719,Me Too (2012),Drama,3.3
42374,163721,On Friday at Eleven (1961),Action|Crime|Mystery,
42375,163723,Time of Indifference (1964),Drama,3.0
42376,163725,A Man Named John (1965),Drama,3.5
42377,163731,Dirty Hands (1975),Crime|Thriller,3.0
42378,163733,Breakthrough (1979),Drama,2.5
42379,163739,The Magic Mountain (1982),Drama,3.0
42380,163741,That Summer of White Roses (1989),(no genres listed),3.0
42381,163745,The Kid (1997),Action|Children|Drama,
42382,163747,Animals with the Tollkeeper (1998),Fantasy|Romance,3.21
42383,163749,Legacy (1998),Action|Thriller,0.5
42384,163751,Shiloh 2: Shiloh Season (1999),Children|Drama,3.33
42385,163755,The Last Producer (2000),Drama,3.0
42386,163757,Final Flesh (2009),Drama|Horror,3.5
42387,163759,Gringuito (1998),Drama,2.75
42388,163761,John Henry (2000),Animation|Children|Drama,3.45
42389,163763,Lorenzo (2004),Animation|Children|Comedy,3.36
42390,163765,How to Hook Up Your Home Theater (2007),Animation|Comedy,3.27
42391,163767,Tick Tock Tale (2010),Animation,3.83
42392,163769,Our Tropical Island (2001),Comedy,2.9
42393,163771,For the Love of Spock (2016),Documentary,3.38
42394,163773,Los Punks: We Are All We Have (2016),Documentary,3.25
42395,163775,Toro (2016),Action|Thriller,2.86
42396,163777,Light Years (2015),Drama,
42397,163779,"Kiki, Love to Love (2016)",Comedy|Romance,3.12
42398,163781,Hail the Judge (1994),Comedy,3.58
42399,163783,Summer of 8 (2016),Comedy|Drama,3.5
42400,163785,Show Business (1944),Comedy|Romance,
42401,163787,All Men Are Brothers (1975),Action|Adventure|Drama,5.0
42402,163789,Bogart: The Untold Story (1997),Documentary,3.0
42403,163791,Captain Hurricane (1935),Comedy|Drama|Romance,
42404,163793,Captain Calamity (1936),Action|Adventure,2.0
42405,163795,Chasing Yesterday (1938),(no genres listed),
42406,163797,"Hello, Sister! (1933)",Drama|Romance,3.0
42407,163799,Salam Neighbor (2015),Documentary,4.0
42408,163801,Lovely Man (2011),Drama,
42409,163803,Adventures in the Sin Bin (2012),Comedy,2.63
42410,163805,My Lonely Me (2015),Drama,2.5
42411,163807,The Most Beautiful Day (2016),Comedy|Drama,3.85
42412,163809,Over the Garden Wall (2013),Adventure|Animation|Drama,4.26
42413,163811,Doc Martin and the Legend of the Cloutie (2003),Comedy|Drama,3.5
42414,163813,Going Down in Morocco (1989),Comedy,3.25
42415,163815,Diablo (2011),Comedy|Thriller,3.0
42416,163817,The Vanished Elephant (2014),Mystery|Thriller,3.25
42417,163819,El Paso (1949),Western,2.0
42418,163821,Footsteps in the Dark (1941),Comedy|Mystery,
42419,163823,The Perfect Specimen (1937),Comedy|Romance,4.0
42420,163825,In the Wake of the Bounty (1933),Action|Drama,2.5
42421,163829,King's Rhapsody (1955),Drama|Romance,
42422,163835,Istanbul (1957),Adventure|Crime|Drama,2.5
42423,163837,"Too Much, Too Soon (1958)",Drama,
42424,163839,Cuban Rebel Girls (1959),(no genres listed),0.5
42425,163841,Fort Defiance (1951),Action|Western,
42426,163843,Francis: Pray for Me (2015),Drama,2.5
42427,163845,Girl Missing (2015),Mystery,
42428,163847,Girl Missing (1933),Comedy|Crime|Mystery,3.0
42429,163849,The Battle (1934),Romance|War,
42430,163851,The Devil's Party (1938),Crime|Drama,2.5
42431,163853,Heroes Two (1974),Action,5.0
42432,163855,"Hips, Hips, Hooray! (1934)",Comedy,3.0
42433,163857,His Greatest Gamble (1934),Drama|Romance,
42434,163859,Invincible Enforcer (1979),Action,
42435,163861,"Joe Smith, American (1942)",Crime|Thriller,2.5
42436,163863,Nazi Agent (1942),Thriller,3.0
42437,163865,One Crowded Night (1940),Drama,2.5
42438,163867,Problem Girls (1953),Drama|Mystery,
42439,163871,Scared Stiff (1945),Comedy|Horror|Mystery,2.0
42440,163873,Scared Stiff (1987),Horror,
42441,163875,Shaolin Abbot (1979),Action,3.0
42442,163879,Straight Is the Way (1934),(no genres listed),
42443,163881,Losing the North (2015),Comedy,2.92
42444,163883,Take Me to the River (2014),Documentary,4.13
42445,163885,Tammy Tell Me True (1961),Comedy|Romance,3.5
42446,163887,The Good Humor Man (1950),Adventure|Comedy|Crime,3.0
42447,163891,The Lady Consents (1936),Drama,
42448,163893,The Scarf (1951),Drama|Mystery|Thriller,2.5
42449,163895,The Steel Lady (1953),Action|Drama,
42450,163897,Weekend for Three (1941),Comedy,
42451,163901,Yellow Canary (1943),Drama|Thriller|War,2.5
42452,163903,The Lady in Question (1999),Crime|Mystery|Thriller,
42453,163905,Love me! (2014),Comedy|Drama,3.17
42454,163907,Fighting Delinquents (1960),(no genres listed),4.0
42455,163909,Divines (2016),Drama,3.86
42456,163911,USS Indianapolis: Men of Courage (2016),Action|War,2.45
42457,163913,Devil's Bride (2016),Drama,3.05
42458,163915,The Raffle (1991),Drama,2.5
42459,163917,São Jorge (2016),(no genres listed),3.5
42460,163921,Wolf Creek (2016),Crime|Horror|Thriller,3.31
42461,163923,Jules and Dolores (2016),Comedy,2.92
42462,163925,"Wings, Legs and Tails (1986)",Animation|Comedy,3.68
42463,163927,Marathon (2002),Drama,4.0
42464,163929,By Hook or by Crook (2001),Crime|Drama|Romance,3.0
42465,163931,Billy Lynn's Long Halftime Walk (2016),Drama|War,2.96
42466,163933,Bury Me an Angel (1972),Action|Drama,3.0
42467,163935,Born in Heinola (2016),Drama,3.35
42468,163937,Blair Witch (2016),Horror|Thriller,2.59
42469,163939,Transpecos (2016),Thriller,3.11
42470,163941,The Hollars (2016),Children|Comedy|Drama,3.4
42471,163943,Olmo and the Seagull (2014),Documentary|Drama,3.0
42472,163945,The Mysterious Death of Pérola (2014),Drama|Horror|Mystery|Thriller,3.25
42473,163947,Anton Corbijn Inside Out (2012),Documentary,2.75
42474,163949,The Beatles: Eight Days a Week - The Touring Years (2016),Documentary,3.69
42475,163951,Kickboxer: Vengeance (2016),Action|Drama,2.5
42476,163953,Naked (2014),Documentary,2.67
42477,163955,The Promise (2016),Drama|Romance,3.35
42478,163957,Voice Without a Shadow (1958),Mystery,3.5
42479,163959,Loving (2016),Drama,3.5
42480,163961,After the Apocalypse (2004),Drama|Sci-Fi,1.5
42481,163963,The Second Annual 'On Cinema' Oscar Special (2014),Comedy,4.5
42482,163965,Miss Stevens (2016),Comedy,3.44
42483,163967,The Erotic Misadventures of the Invisible Man (2003),(no genres listed),1.75
42484,163969,Broken Hill (2009),Children|Drama,3.67
42485,163971,Christine (2016),Drama,3.44
42486,163973,J.C. (1972),Action|Adventure|Drama,
42487,163975,Wholly Communion (1965),(no genres listed),2.83
42488,163977,The End of Time (2012),(no genres listed),3.83
42489,163979,Silicon Cowboys (2016),Documentary,3.47
42490,163981,31 (2016),Horror,2.84
42491,163983,Comedy Central Roast of Rob Lowe (2016),Comedy,3.53
42492,163985,ARQ (2016),Sci-Fi|Thriller,3.27
42493,163987,Fan Girl (2015),Children|Comedy,2.17
42494,163989,Prescription Thugs (2016),Documentary,3.25
42495,163991,What Remains (2005),Documentary,4.25
42496,163993,Tell Me How I Die (2016),(no genres listed),2.18
42497,163995,The Adventures of Scamper the Penguin (1986),Animation|Children,4.07
42498,163997,Eveready Harton in Buried Treasure (1929),Animation,3.07
42499,163999,The House of Ghosts (1908),Horror,3.32
42500,164001,Warkop DKI Reborn: Jangkrik Boss! (2016),Comedy,3.5
42501,164003,Swamp Devil (2008),Horror|Sci-Fi,1.67
42502,164005,Bad Cat (2016),Action|Animation|Comedy,3.36
42503,164007,More Things That Happened (2007),Drama|Mystery,3.07
42504,164009,Stolen Desire (1958),Comedy,3.0
42505,164011,Ten Thousand Talents (1960),(no genres listed),2.5
42506,164013,Herostratus (1967),Drama,4.0
42507,164015,The Impossible Convicts (1906),Comedy|Crime,2.88
42508,164017,The Fall of the House of Usher (1928),Horror,3.25
42509,164019,Fire at Sea (2016),Documentary,3.52
42510,164021,Nightlife (2015),Drama,3.25
42511,164023,Life Is a Trumpet (2015),Comedy|Drama,3.75
42512,164025,Burn Burn Burn (2015),(no genres listed),3.81
42513,164027,Finding Altamira (2016),Drama,2.86
42514,164029,Broken Vows (2016),Thriller,2.75
42515,164031,8 (2010),War,3.0
42516,164033,20th Century Boys - Chapter 2: The Last Hope (2009),Adventure|Mystery|Sci-Fi,3.0
42517,164035,20th Century Boys - Chapter 3: Our Flag (2009),Adventure|Mystery|Sci-Fi,3.0
